player_id,season_id,matches,innings,runs,balls,average,strike_rate,fours,sixes,fifties,hundreds,dot_ball_pct,boundary_pct,highest_score
698,4,16,16,395.0,350.0,24.69,112.86,44,9,4,0,39.14,15.14,63.0
698,5,15,15,333.0,252.0,22.2,132.14,21,14,2,0,28.57,13.89,81.0
698,6,15,15,265.0,231.0,17.67,114.72,22,4,0,0,29.0,11.26,37.0
698,7,14,14,361.0,287.0,25.79,125.78,31,8,2,0,30.31,13.59,68.0
698,8,14,14,281.0,193.0,20.07,145.6,18,16,1,0,29.02,17.62,53.0
698,9,12,12,334.0,278.0,27.83,120.14,28,12,2,0,35.25,14.39,65.0
698,10,5,5,91.0,78.0,18.2,116.67,7,3,1,0,34.62,12.82,63.0
698,11,16,16,602.0,402.0,37.62,149.75,53,34,3,1,32.84,21.64,100.0
698,12,17,17,282.0,303.0,16.59,93.07,20,7,1,0,40.26,8.91,57.0
698,13,11,11,359.0,282.0,32.64,127.3,30,12,1,0,31.21,14.89,71.0
698,14,13,13,257.0,170.0,19.77,151.18,16,17,2,0,30.0,19.41,72.0
698,15,11,11,274.0,224.0,24.91,122.32,25,15,1,0,44.64,17.86,78.0
698,16,12,12,158.0,113.0,13.17,139.82,10,9,0,0,31.86,16.81,27.0
13,16,7,7,186.0,129.0,26.57,144.19,20,6,2,0,33.33,20.16,66.0
13,17,2,2,61.0,39.0,30.5,156.41,7,2,0,0,28.21,23.08,46.0
13,18,1,1,13.0,9.0,13.0,144.44,3,0,0,0,44.44,33.33,13.0
327,16,2,2,22.0,16.0,11.0,137.5,2,1,0,0,43.75,18.75,18.0
703,4,5,5,33.0,16.0,6.6,206.25,5,2,0,0,50.0,43.75,14.0
703,5,2,2,6.0,7.0,3.0,85.71,0,0,0,0,42.86,0.0,4.0
66,12,1,1,4.0,3.0,4.0,133.33,1,0,0,0,66.67,33.33,4.0
66,14,1,1,5.0,3.0,5.0,166.67,1,0,0,0,33.33,33.33,5.0
66,15,4,4,22.0,13.0,5.5,169.23,0,3,0,0,46.15,23.08,12.0
66,16,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
66,17,2,2,10.0,5.0,5.0,200.0,1,0,0,0,0.0,20.0,7.0
66,18,4,4,21.0,12.0,5.25,175.0,3,1,0,0,50.0,33.33,19.0
666,5,10,10,186.0,142.0,18.6,130.99,16,8,0,0,35.21,16.9,36.0
666,6,10,10,196.0,154.0,19.6,127.27,22,5,2,0,33.77,17.53,80.0
666,8,1,1,6.0,7.0,6.0,85.71,1,0,0,0,71.43,14.29,6.0
355,17,4,4,42.0,33.0,10.5,127.27,2,2,0,0,30.3,12.12,17.0
355,18,5,5,57.0,41.0,11.4,139.02,6,3,0,0,41.46,21.95,21.0
588,1,7,7,46.0,31.0,6.57,148.39,4,3,0,0,35.48,22.58,27.0
588,2,3,3,17.0,15.0,5.67,113.33,1,1,0,0,53.33,13.33,9.0
588,4,1,1,13.0,9.0,13.0,144.44,0,1,0,0,33.33,11.11,13.0
446,1,3,3,20.0,28.0,6.67,71.43,3,0,0,0,60.71,10.71,10.0
446,4,13,13,207.0,170.0,15.92,121.76,21,4,1,0,34.12,14.71,61.0
446,5,4,4,37.0,35.0,9.25,105.71,3,2,0,0,51.43,14.29,25.0
446,6,1,1,16.0,18.0,16.0,88.89,1,1,0,0,44.44,11.11,16.0
368,15,3,3,21.0,30.0,7.0,70.0,2,0,0,0,56.67,6.67,15.0
728,4,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
728,5,8,8,40.0,40.0,5.0,100.0,4,0,0,0,37.5,10.0,11.0
728,6,9,9,52.0,71.0,5.78,73.24,3,1,0,0,54.93,5.63,24.0
728,7,2,2,1.0,4.0,0.5,25.0,0,0,0,0,50.0,0.0,1.0
728,8,3,3,17.0,10.0,5.67,170.0,2,1,0,0,50.0,30.0,11.0
728,9,8,8,43.0,27.0,5.38,159.26,6,1,0,0,29.63,25.93,21.0
728,10,2,2,4.0,4.0,2.0,100.0,0,0,0,0,25.0,0.0,4.0
728,11,4,4,13.0,16.0,3.25,81.25,1,0,0,0,37.5,6.25,7.0
728,12,4,4,12.0,19.0,3.0,63.16,1,0,0,0,42.11,5.26,7.0
728,13,1,1,0.0,2.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
728,14,7,7,34.0,30.0,4.86,113.33,3,0,0,0,16.67,10.0,14.0
728,15,6,6,24.0,26.0,4.0,92.31,3,0,0,0,38.46,11.54,8.0
728,16,5,5,42.0,47.0,8.4,89.36,4,0,0,0,40.43,8.51,27.0
728,17,5,5,23.0,29.0,4.6,79.31,3,0,0,0,58.62,10.34,13.0
728,18,6,6,14.0,25.0,2.33,56.0,1,0,0,0,64.0,4.0,8.0
214,6,2,2,4.0,9.0,2.0,44.44,0,0,0,0,55.56,0.0,4.0
214,11,2,2,1.0,4.0,0.5,25.0,0,0,0,0,75.0,0.0,1.0
405,1,3,3,17.0,13.0,5.67,130.77,2,1,0,0,46.15,23.08,16.0
405,2,4,4,28.0,34.0,7.0,82.35,2,1,0,0,47.06,8.82,14.0
405,3,3,3,11.0,9.0,3.67,122.22,1,0,0,0,22.22,11.11,7.0
405,4,4,4,5.0,9.0,1.25,55.56,0,0,0,0,44.44,0.0,2.0
405,5,3,3,42.0,20.0,14.0,210.0,2,4,0,0,25.0,30.0,25.0
405,6,2,2,21.0,12.0,10.5,175.0,1,2,0,0,41.67,25.0,16.0
169,15,5,5,145.0,114.0,29.0,127.19,14,3,1,0,28.07,14.91,65.0
169,16,8,8,362.0,256.0,45.25,141.41,33,12,3,0,28.12,17.58,96.0
169,17,12,12,527.0,373.0,43.92,141.29,48,17,2,1,27.61,17.43,103.0
169,18,15,15,759.0,486.0,50.6,156.17,88,21,6,1,25.72,22.43,108.0
518,11,1,1,5.0,2.0,5.0,250.0,1,0,0,0,0.0,50.0,5.0
727,3,4,4,35.0,37.0,8.75,94.59,3,0,0,0,37.84,8.11,16.0
726,4,1,1,0.0,5.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
726,5,1,1,6.0,2.0,6.0,300.0,0,1,0,0,50.0,50.0,6.0
128,10,11,11,316.0,221.0,28.73,142.99,22,15,1,1,28.05,16.74,103.0
128,11,12,12,196.0,161.0,16.33,121.74,13,6,0,0,30.43,11.8,45.0
128,12,9,9,123.0,99.0,13.67,124.24,8,4,0,0,29.29,12.12,46.0
128,13,8,8,285.0,200.0,35.62,142.5,36,7,1,1,37.0,21.5,107.0
128,14,1,1,0.0,3.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
128,16,2,2,15.0,14.0,7.5,107.14,2,0,0,0,35.71,14.29,8.0
372,10,5,5,28.0,28.0,5.6,100.0,1,1,0,0,32.14,7.14,13.0
372,11,1,1,3.0,6.0,3.0,50.0,0,0,0,0,50.0,0.0,3.0
372,12,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
56,2,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
56,3,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
56,6,1,1,2.0,4.0,2.0,50.0,0,0,0,0,50.0,0.0,2.0
718,1,4,4,188.0,92.0,47.0,204.35,13,15,0,1,27.17,30.43,158.0
718,2,13,14,286.0,240.0,22.0,119.17,27,12,2,0,43.75,16.25,84.0
718,3,5,5,114.0,110.0,22.8,103.64,14,2,1,0,45.45,14.55,57.0
718,4,13,13,357.0,275.0,27.46,129.82,35,16,1,0,38.91,18.55,81.0
718,5,12,12,289.0,283.0,24.08,102.12,37,3,1,0,44.52,14.13,56.0
718,6,1,1,6.0,7.0,6.0,85.71,1,0,0,0,57.14,14.29,6.0
718,7,14,14,405.0,333.0,28.93,121.62,32,19,3,0,39.04,15.32,71.0
718,8,14,14,436.0,280.0,31.14,155.71,51,23,2,1,42.5,26.43,100.0
718,9,16,16,354.0,262.0,22.12,135.11,38,16,1,0,40.08,20.61,60.0
718,10,11,12,320.0,220.0,29.09,145.45,29,18,2,0,35.45,21.36,72.0
718,11,6,6,127.0,88.0,21.17,144.32,16,6,0,0,42.05,25.0,43.0
3,5,1,1,2.0,2.0,2.0,100.0,0,0,0,0,0.0,0.0,2.0
3,6,7,7,123.0,111.0,17.57,110.81,13,2,1,0,37.84,13.51,55.0
775,9,3,3,4.0,4.0,1.33,100.0,0,0,0,0,0.0,0.0,2.0
775,11,3,3,3.0,7.0,1.0,42.86,0,0,0,0,42.86,0.0,2.0
775,12,1,1,3.0,3.0,3.0,100.0,0,0,0,0,33.33,0.0,3.0
395,7,1,1,8.0,6.0,8.0,133.33,0,1,0,0,33.33,16.67,8.0
395,9,4,4,65.0,34.0,16.25,191.18,4,6,0,0,35.29,29.41,39.0
395,10,3,3,51.0,26.0,17.0,196.15,5,3,0,0,23.08,30.77,20.0
395,11,6,6,96.0,58.0,16.0,165.52,5,8,0,0,36.21,22.41,37.0
395,12,3,3,18.0,17.0,6.0,105.88,1,1,0,0,47.06,11.76,13.0
270,7,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
270,8,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
224,3,2,2,9.0,7.0,4.5,128.57,1,0,0,0,14.29,14.29,8.0
224,4,3,3,23.0,18.0,7.67,127.78,1,0,0,0,16.67,5.56,16.0
224,5,4,4,72.0,47.0,18.0,153.19,6,3,0,0,25.53,19.15,35.0
224,8,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
224,9,4,4,51.0,25.0,12.75,204.0,1,5,0,0,24.0,24.0,27.0
224,10,3,3,31.0,24.0,10.33,129.17,2,1,0,0,33.33,12.5,21.0
560,4,1,1,18.0,11.0,18.0,163.64,2,1,0,0,45.45,27.27,18.0
509,1,3,3,12.0,17.0,4.0,70.59,2,0,0,0,64.71,11.76,10.0
509,2,12,12,365.0,310.0,30.42,117.74,34,9,3,0,37.1,13.87,73.0
509,3,4,4,99.0,90.0,24.75,110.0,11,1,1,0,38.89,13.33,50.0
509,4,14,14,285.0,236.0,20.36,120.76,26,9,1,0,37.29,14.83,51.0
509,5,12,12,245.0,175.0,20.42,140.0,18,9,0,0,26.86,15.43,48.0
509,6,14,14,293.0,218.0,20.93,134.4,27,9,1,0,29.82,16.51,54.0
509,7,4,4,101.0,72.0,25.25,140.28,4,6,0,0,34.72,13.89,40.0
300,6,8,9,193.0,141.0,24.12,136.88,21,5,1,0,34.04,18.44,64.0
511,18,1,1,20.0,10.0,20.0,200.0,1,2,0,0,40.0,30.0,20.0
746,6,3,3,23.0,27.0,7.67,85.19,0,0,0,0,29.63,0.0,12.0
55,7,3,3,40.0,35.0,13.33,114.29,7,0,0,0,48.57,20.0,20.0
482,17,1,1,2.0,5.0,2.0,40.0,0,0,0,0,60.0,0.0,2.0
431,18,2,2,47.0,32.0,23.5,146.88,3,3,0,0,37.5,18.75,27.0
490,10,9,9,126.0,92.0,14.0,136.96,10,6,0,0,30.43,17.39,36.0
490,11,8,8,131.0,84.0,16.38,155.95,4,10,0,0,27.38,16.67,40.0
490,12,4,4,46.0,49.0,11.5,93.88,4,2,0,0,53.06,12.24,37.0
195,16,16,16,452.0,282.0,28.25,160.28,40,22,2,1,26.95,21.99,100.0
195,17,12,12,255.0,178.0,21.25,143.26,22,10,0,0,28.65,17.98,46.0
82,3,1,1,15.0,19.0,15.0,78.95,3,0,0,0,63.16,15.79,15.0
463,9,3,3,30.0,30.0,10.0,100.0,3,0,0,0,36.67,10.0,16.0
463,11,4,4,63.0,41.0,15.75,153.66,7,4,0,0,46.34,26.83,33.0
463,12,4,4,84.0,70.0,21.0,120.0,9,4,0,0,47.14,18.57,40.0
34,2,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
74,14,5,5,16.0,25.0,3.2,64.0,2,0,0,0,56.0,8.0,7.0
74,16,2,2,4.0,6.0,2.0,66.67,1,0,0,0,83.33,16.67,4.0
423,4,3,3,21.0,26.0,7.0,80.77,2,0,0,0,34.62,7.69,13.0
423,12,12,12,184.0,154.0,15.33,119.48,20,5,0,0,40.91,16.23,47.0
178,5,1,1,6.0,9.0,6.0,66.67,1,0,0,0,66.67,11.11,6.0
178,7,2,2,58.0,49.0,29.0,118.37,5,3,0,0,42.86,16.33,45.0
178,9,2,2,25.0,22.0,12.5,113.64,0,1,0,0,36.36,4.55,15.0
178,10,7,7,295.0,163.0,42.14,180.98,25,19,3,0,29.45,26.99,93.0
178,11,16,16,491.0,377.0,30.69,130.24,56,18,3,0,41.64,19.63,74.0
178,12,13,13,405.0,290.0,31.15,139.66,41,22,4,0,42.07,21.72,82.0
178,14,1,1,49.0,35.0,49.0,140.0,4,3,0,0,40.0,20.0,49.0
648,3,6,6,122.0,115.0,20.33,106.09,14,3,0,0,43.48,14.78,45.0
648,4,3,3,34.0,31.0,11.33,109.68,4,0,0,0,32.26,12.9,25.0
648,5,3,3,17.0,22.0,5.67,77.27,1,1,0,0,68.18,9.09,11.0
648,6,4,4,92.0,99.0,23.0,92.93,14,0,1,0,51.52,14.14,51.0
648,7,6,6,125.0,124.0,20.83,100.81,17,0,0,0,41.94,13.71,40.0
719,2,7,8,184.0,148.0,26.29,124.32,18,10,0,0,49.32,18.92,44.0
719,3,9,9,292.0,184.0,32.44,158.7,30,16,2,0,33.7,25.0,88.0
719,4,12,12,608.0,332.0,50.67,183.13,57,44,3,2,34.64,30.42,107.0
719,5,14,14,733.0,456.0,52.36,160.75,46,59,7,1,36.84,23.03,128.0
719,6,16,18,720.0,459.0,45.0,156.86,57,52,4,1,38.34,23.75,175.0
719,7,9,9,196.0,184.0,21.78,106.52,18,12,0,0,54.89,16.3,46.0
719,8,14,14,491.0,333.0,35.07,147.45,39,38,2,1,43.84,23.12,117.0
719,9,10,10,227.0,150.0,22.7,151.33,17,21,2,0,50.0,25.33,76.0
719,10,9,9,200.0,163.0,22.22,122.7,15,14,1,0,46.01,17.79,77.0
719,11,11,11,368.0,252.0,33.45,146.03,30,27,3,1,43.65,22.62,104.0
719,12,13,13,490.0,319.0,37.69,153.61,45,34,4,0,42.32,24.76,99.0
719,13,7,8,295.0,212.0,42.14,139.15,15,24,3,0,39.62,18.4,99.0
719,14,10,10,193.0,154.0,19.3,125.32,21,8,0,0,43.51,18.83,46.0
681,6,6,6,14.0,16.0,2.33,87.5,0,0,0,0,37.5,0.0,7.0
681,8,7,7,76.0,46.0,10.86,165.22,3,5,0,0,17.39,17.39,34.0
681,9,7,7,195.0,109.0,27.86,178.9,15,12,1,0,28.44,24.77,82.0
681,10,8,8,154.0,94.0,19.25,163.83,15,6,1,0,22.34,22.34,52.0
681,11,3,3,46.0,26.0,15.33,176.92,3,2,0,0,11.54,19.23,27.0
681,12,6,6,32.0,37.0,5.33,86.49,1,2,0,0,51.35,8.11,17.0
681,13,5,5,34.0,21.0,6.8,161.9,2,3,0,0,42.86,23.81,25.0
681,14,7,7,67.0,49.0,9.57,136.73,2,5,0,0,36.73,14.29,36.0
156,7,11,11,265.0,181.0,24.09,146.41,21,15,1,0,37.02,19.89,95.0
156,8,4,4,114.0,97.0,28.5,117.53,11,6,2,0,50.52,17.53,55.0
156,10,11,11,142.0,123.0,12.91,115.45,8,9,0,0,43.9,13.82,41.0
156,11,3,3,17.0,22.0,5.67,77.27,0,1,0,0,45.45,4.55,15.0
487,4,4,4,48.0,54.0,12.0,88.89,6,0,0,0,48.15,11.11,16.0
487,5,4,4,50.0,63.0,12.5,79.37,3,0,0,0,46.03,4.76,23.0
736,9,1,1,3.0,4.0,3.0,75.0,0,0,0,0,25.0,0.0,3.0
736,10,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
736,13,4,4,29.0,31.0,7.25,93.55,2,0,0,0,41.94,6.45,13.0
736,14,2,2,32.0,21.0,16.0,152.38,1,3,0,0,38.1,19.05,30.0
736,15,2,2,11.0,8.0,5.5,137.5,0,0,0,0,25.0,0.0,6.0
736,16,2,2,6.0,12.0,3.0,50.0,0,0,0,0,50.0,0.0,4.0
637,5,1,1,8.0,15.0,8.0,53.33,0,0,0,0,53.33,0.0,8.0
40,1,3,3,16.0,23.0,5.33,69.57,0,0,0,0,30.43,0.0,8.0
737,3,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
737,4,1,1,8.0,8.0,8.0,100.0,0,1,0,0,62.5,12.5,8.0
201,1,8,8,114.0,102.0,14.25,111.76,8,4,0,0,36.27,11.76,31.0
201,3,5,5,48.0,33.0,9.6,145.45,3,3,0,0,33.33,18.18,21.0
201,4,6,6,104.0,109.0,17.33,95.41,6,2,0,0,38.53,7.34,31.0
201,5,13,13,479.0,320.0,36.85,149.69,41,20,5,0,27.19,19.06,78.0
201,6,13,14,226.0,196.0,17.38,115.31,18,9,1,0,38.27,13.78,52.0
9,6,3,3,44.0,34.0,14.67,129.41,4,1,0,0,32.35,14.71,30.0
9,7,9,9,121.0,111.0,13.44,109.01,13,5,0,0,47.75,16.22,33.0
9,8,1,1,4.0,5.0,4.0,80.0,0,0,0,0,40.0,0.0,4.0
364,9,6,6,83.0,38.0,13.83,218.42,6,8,0,0,31.58,36.84,34.0
364,10,2,2,12.0,15.0,6.0,80.0,2,0,0,0,60.0,13.33,11.0
364,11,4,4,75.0,48.0,18.75,156.25,1,8,0,0,37.5,18.75,43.0
364,12,2,2,11.0,10.0,5.5,110.0,1,0,0,0,20.0,10.0,6.0
382,10,7,7,46.0,47.0,6.57,97.87,4,1,0,0,44.68,10.64,18.0
382,11,4,4,17.0,19.0,4.25,89.47,1,1,0,0,52.63,10.53,11.0
382,14,1,1,15.0,11.0,15.0,136.36,2,0,0,0,18.18,18.18,15.0
167,1,1,1,2.0,1.0,2.0,200.0,0,0,0,0,0.0,0.0,2.0
167,3,1,1,2.0,2.0,2.0,100.0,0,0,0,0,0.0,0.0,2.0
228,13,3,3,10.0,15.0,3.33,66.67,0,0,0,0,33.33,0.0,7.0
228,14,2,2,2.0,4.0,1.0,50.0,0,0,0,0,50.0,0.0,2.0
228,15,3,3,12.0,18.0,4.0,66.67,2,0,0,0,66.67,11.11,10.0
228,16,2,2,1.0,9.0,0.5,11.11,0,0,0,0,88.89,0.0,1.0
228,18,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
222,15,7,7,161.0,113.0,23.0,142.48,14,11,0,0,46.02,22.12,49.0
222,17,3,3,69.0,59.0,23.0,116.95,3,5,0,0,45.76,13.56,46.0
222,18,6,6,225.0,125.0,37.5,180.0,13,17,2,0,26.4,24.0,57.0
479,2,1,1,10.0,13.0,10.0,76.92,0,0,0,0,38.46,0.0,10.0
52,17,2,2,8.0,11.0,4.0,72.73,0,0,0,0,45.45,0.0,7.0
52,18,1,1,1.0,3.0,1.0,33.33,0,0,0,0,33.33,0.0,1.0
647,1,1,1,3.0,8.0,3.0,37.5,0,0,0,0,50.0,0.0,3.0
248,13,15,15,473.0,379.0,31.53,124.8,51,8,5,0,32.98,15.57,74.0
248,14,14,14,411.0,328.0,29.36,125.3,44,14,1,1,40.55,17.68,101.0
248,15,17,17,376.0,306.0,22.12,122.88,41,14,1,0,41.83,17.97,54.0
248,16,11,11,261.0,200.0,23.73,130.5,31,6,2,0,34.5,18.5,52.0
248,17,7,7,38.0,53.0,5.43,71.7,3,0,0,0,52.83,5.66,13.0
248,18,10,10,247.0,164.0,24.7,150.61,22,14,2,0,34.76,21.95,61.0
685,15,5,5,44.0,28.0,8.8,157.14,3,3,0,0,35.71,21.43,22.0
251,1,3,3,33.0,24.0,11.0,137.5,5,0,0,0,33.33,20.83,26.0
312,8,7,7,122.0,86.0,17.43,141.86,12,4,0,0,27.91,18.6,47.0
312,9,1,1,5.0,4.0,5.0,125.0,0,0,0,0,0.0,0.0,5.0
312,16,3,3,21.0,11.0,7.0,190.91,0,3,0,0,36.36,27.27,12.0
397,5,6,6,98.0,75.0,16.33,130.67,6,4,0,0,25.33,13.33,34.0
397,6,12,12,418.0,254.0,34.83,164.57,28,24,3,1,23.23,20.47,101.0
397,7,16,16,446.0,299.0,27.88,149.16,34,21,3,0,28.09,18.39,66.0
397,8,13,14,357.0,267.0,27.46,133.71,21,21,2,0,33.33,15.73,89.0
397,9,13,13,161.0,131.0,12.38,122.9,11,4,0,0,30.53,11.45,31.0
397,10,4,4,83.0,80.0,20.75,103.75,4,4,0,0,38.75,10.0,30.0
397,11,3,3,74.0,64.0,24.67,115.62,3,2,0,0,23.44,7.81,26.0
397,12,10,10,213.0,164.0,21.3,129.88,19,7,1,0,31.71,15.85,59.0
397,14,8,8,124.0,113.0,15.5,109.73,11,3,1,0,38.05,12.39,62.0
397,15,16,16,481.0,337.0,30.06,142.73,32,23,2,0,26.11,16.32,94.0
397,16,13,13,259.0,178.0,19.92,145.51,18,13,0,0,24.16,17.42,46.0
397,17,9,9,210.0,139.0,23.33,151.08,20,8,1,0,27.34,20.14,55.0
397,18,10,10,153.0,120.0,15.3,127.5,13,4,0,0,26.67,14.17,27.0
537,2,7,7,163.0,132.0,23.29,123.48,16,5,1,0,40.15,15.91,51.0
537,3,11,11,282.0,191.0,25.64,147.64,27,14,1,1,36.13,21.47,107.0
537,4,13,13,324.0,276.0,24.92,117.39,34,11,3,0,42.75,16.3,77.0
537,5,8,8,256.0,156.0,32.0,164.1,28,14,1,1,41.03,26.92,109.0
537,6,16,17,410.0,324.0,25.62,126.54,41,14,4,0,37.04,16.98,77.0
537,7,14,14,528.0,375.0,37.71,140.8,39,24,6,0,29.33,16.8,90.0
537,8,14,14,562.0,359.0,40.14,156.55,65,21,7,0,34.26,23.96,91.0
537,9,17,17,848.0,560.0,49.88,151.43,88,31,9,0,31.61,21.25,93.0
537,10,14,14,641.0,452.0,45.79,141.81,63,26,4,1,33.19,19.69,126.0
537,12,12,12,692.0,481.0,57.67,143.87,57,21,8,1,27.03,16.22,100.0
537,13,16,17,548.0,408.0,34.25,134.31,52,14,4,0,32.11,16.18,85.0
537,14,8,9,197.0,184.0,24.62,107.07,15,6,2,0,41.85,11.41,57.0
537,15,12,12,432.0,287.0,36.0,150.52,52,15,5,0,33.45,23.34,92.0
537,16,14,14,516.0,392.0,36.86,131.63,69,10,6,0,39.03,20.15,86.0
537,17,8,8,168.0,125.0,21.0,134.4,17,10,1,0,45.6,21.6,52.0
376,5,1,1,12.0,9.0,12.0,133.33,1,0,0,0,11.11,11.11,12.0
759,1,6,6,103.0,94.0,17.17,109.57,9,5,0,0,44.68,14.89,31.0
759,5,10,10,126.0,93.0,12.6,135.48,9,6,0,0,30.11,16.13,35.0
759,6,6,6,75.0,74.0,12.5,101.35,5,5,0,0,50.0,13.51,23.0
157,1,6,6,109.0,82.0,18.17,132.93,10,5,0,0,35.37,18.29,40.0
157,2,6,6,65.0,70.0,10.83,92.86,7,0,0,0,38.57,10.0,27.0
157,4,9,9,183.0,144.0,20.33,127.08,17,4,1,0,29.86,14.58,60.0
157,5,2,2,4.0,4.0,2.0,100.0,1,0,0,0,75.0,25.0,4.0
157,6,2,2,14.0,17.0,7.0,82.35,0,0,0,0,17.65,0.0,10.0
646,3,2,2,18.0,17.0,9.0,105.88,1,1,0,0,35.29,11.76,16.0
646,4,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
646,5,1,1,3.0,5.0,3.0,60.0,0,0,0,0,40.0,0.0,3.0
186,16,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
186,17,1,1,12.0,11.0,12.0,109.09,0,1,0,0,36.36,9.09,12.0
499,4,4,4,16.0,22.0,4.0,72.73,1,0,0,0,40.91,4.55,10.0
499,5,3,3,25.0,13.0,8.33,192.31,5,0,0,0,30.77,38.46,10.0
499,6,9,9,125.0,96.0,13.89,130.21,17,2,0,0,35.42,19.79,34.0
499,7,1,1,4.0,6.0,4.0,66.67,0,0,0,0,16.67,0.0,4.0
491,16,11,11,152.0,88.0,13.82,172.73,11,9,0,0,22.73,22.73,34.0
491,17,11,11,195.0,141.0,17.73,138.3,18,7,2,0,31.91,17.73,56.0
491,18,13,13,333.0,213.0,25.62,156.34,22,22,2,0,30.99,20.66,70.0
401,1,7,7,178.0,134.0,25.43,132.84,19,5,1,0,34.33,17.91,64.0
401,2,10,10,218.0,203.0,21.8,107.39,15,8,2,0,42.86,11.33,70.0
401,3,8,8,61.0,53.0,7.62,115.09,3,4,0,0,45.28,13.21,23.0
401,4,2,2,11.0,6.0,5.5,183.33,1,1,0,0,50.0,33.33,6.0
401,5,16,16,371.0,264.0,23.19,140.53,20,20,0,0,31.06,15.15,48.0
401,6,12,12,121.0,106.0,10.08,114.15,11,3,0,0,40.57,13.21,23.0
401,7,1,1,8.0,3.0,8.0,266.67,0,1,0,0,0.0,33.33,8.0
401,8,13,13,195.0,148.0,15.0,131.76,22,5,1,0,33.11,18.24,62.0
401,9,12,12,99.0,82.0,8.25,120.73,11,1,0,0,31.71,14.63,22.0
401,11,10,10,141.0,91.0,14.1,154.95,8,10,1,0,29.67,19.78,68.0
401,12,8,8,80.0,66.0,10.0,121.21,6,3,0,0,34.85,13.64,27.0
401,13,2,2,7.0,6.0,3.5,116.67,0,0,0,0,33.33,0.0,7.0
401,14,3,3,47.0,18.0,15.67,261.11,3,4,0,0,22.22,38.89,23.0
401,15,6,6,23.0,24.0,3.83,95.83,1,1,0,0,37.5,8.33,12.0
239,5,4,4,111.0,101.0,27.75,109.9,11,5,0,0,47.52,15.84,47.0
645,8,9,9,151.0,95.0,16.78,158.95,6,11,1,0,31.58,17.89,54.0
645,9,15,15,144.0,121.0,9.6,119.01,9,5,0,0,32.23,11.57,34.0
645,10,6,6,78.0,52.0,13.0,150.0,5,4,0,0,23.08,17.31,19.0
645,11,8,8,87.0,81.0,10.88,107.41,2,3,0,0,28.4,6.17,32.0
645,12,7,7,64.0,63.0,9.14,101.59,5,1,0,0,39.68,9.52,20.0
645,13,5,6,102.0,72.0,20.4,141.67,5,5,1,0,25.0,13.89,62.0
645,14,11,11,160.0,123.0,14.55,130.08,9,9,1,0,34.15,14.63,64.0
645,15,14,14,451.0,330.0,32.21,136.67,36,18,4,0,29.7,16.36,59.0
645,16,12,12,84.0,90.0,7.0,93.33,3,2,0,0,35.56,5.56,17.0
645,17,9,9,145.0,105.0,16.11,138.1,16,3,1,0,29.52,18.1,50.0
645,18,5,5,31.0,41.0,6.2,75.61,2,1,0,0,53.66,7.32,22.0
219,1,13,13,319.0,259.0,24.54,123.17,19,17,2,0,36.68,13.9,71.0
219,2,4,4,98.0,59.0,24.5,166.1,7,6,0,0,32.2,22.03,43.0
219,3,6,6,94.0,86.0,15.67,109.3,5,5,0,0,33.72,11.63,31.0
219,4,8,8,64.0,63.0,8.0,101.59,3,3,0,0,38.1,9.52,21.0
219,5,15,15,396.0,305.0,26.4,129.84,28,17,2,0,33.11,14.75,68.0
219,6,11,11,235.0,209.0,21.36,112.44,20,6,0,0,36.36,12.44,41.0
219,7,4,4,116.0,94.0,29.0,123.4,8,6,1,0,35.11,14.89,50.0
348,4,6,6,92.0,88.0,15.33,104.55,10,4,0,0,50.0,15.91,32.0
348,5,1,1,0.0,10.0,0.0,0.0,0,0,0,0,90.0,0.0,0.0
126,14,1,1,26.0,26.0,26.0,100.0,1,1,0,0,34.62,7.69,26.0
569,15,2,2,33.0,44.0,16.5,75.0,1,0,0,0,36.36,2.27,17.0
569,17,13,13,318.0,223.0,24.46,142.6,27,10,2,0,25.56,16.59,63.0
748,8,1,1,1.0,3.0,1.0,33.33,0,0,0,0,66.67,0.0,1.0
221,1,4,4,39.0,53.0,9.75,73.58,2,2,0,0,49.06,7.55,30.0
