player_id,season_id,phase,matches,innings,runs,balls,average,strike_rate,highest_score,fours,sixes,dismissals,dot_ball_pct,boundary_pct
659,3,Death Over,1,1,5.0,4,5.0,125.0,5.0,1,0,1,25.0,25.0
659,3,Middle Over,1,1,13.0,19,13.0,68.42,13.0,0,0,1,26.32,0.0
659,3,Powerplay Over,1,1,1.0,3,1.0,33.33,1.0,0,0,0,66.67,0.0
661,3,Middle Over,1,1,11.0,13,11.0,84.62,11.0,1,0,2,38.46,7.69
661,3,Powerplay Over,1,1,7.0,14,7.0,50.0,7.0,1,0,0,71.43,7.14
662,3,Death Over,3,3,7.0,9,2.33,77.78,4.0,0,0,1,44.44,0.0
662,3,Middle Over,1,1,1.0,2,1.0,50.0,1.0,0,0,1,50.0,0.0
674,3,Death Over,2,2,5.0,15,2.5,33.33,5.0,0,0,2,66.67,0.0
674,3,Middle Over,1,1,1.0,2,1.0,50.0,1.0,0,0,0,50.0,0.0
691,3,Death Over,1,1,17.0,11,17.0,154.55,17.0,0,2,1,36.36,18.18
691,3,Middle Over,1,1,19.0,16,19.0,118.75,19.0,3,0,1,31.25,18.75
695,3,Death Over,6,6,24.0,20,4.0,120.0,11.0,3,0,2,20.0,15.0
695,3,Middle Over,3,3,30.0,32,10.0,93.75,26.0,3,0,1,37.5,9.38
695,3,Powerplay Over,1,1,12.0,19,12.0,63.16,12.0,1,0,0,47.37,5.26
698,3,Death Over,8,8,103.0,69,12.88,149.28,37.0,8,5,6,26.09,18.84
698,3,Middle Over,11,11,206.0,157,18.73,131.21,47.0,16,8,4,23.57,15.29
698,3,Powerplay Over,3,3,47.0,32,15.67,146.88,33.0,10,0,2,43.75,31.25
702,3,Death Over,4,4,68.0,49,17.0,138.78,34.0,4,4,2,28.57,16.33
702,3,Middle Over,4,4,42.0,42,10.5,100.0,24.0,2,1,1,30.95,7.14
702,3,Powerplay Over,2,2,5.0,5,2.5,100.0,5.0,1,0,0,60.0,20.0
704,3,Death Over,1,1,5.0,7,5.0,71.43,5.0,0,0,1,42.86,0.0
704,3,Middle Over,1,1,5.0,2,5.0,250.0,5.0,1,0,0,0.0,50.0
712,3,Death Over,2,2,14.0,12,7.0,116.67,11.0,0,1,2,25.0,8.33
712,3,Middle Over,2,2,14.0,19,7.0,73.68,10.0,1,0,0,36.84,5.26
714,3,Death Over,1,1,3.0,4,3.0,75.0,3.0,0,0,0,25.0,0.0
715,3,Death Over,7,7,106.0,75,15.14,141.33,35.0,6,6,5,22.67,16.0
715,3,Middle Over,15,15,294.0,232,19.6,126.72,54.0,24,12,7,33.19,15.52
715,3,Powerplay Over,8,8,29.0,49,3.62,59.18,14.0,5,0,1,63.27,10.2
718,3,Death Over,2,2,8.0,8,4.0,100.0,8.0,1,0,1,12.5,12.5
718,3,Middle Over,3,3,81.0,72,27.0,112.5,44.0,9,2,0,37.5,15.28
718,3,Powerplay Over,4,4,25.0,37,6.25,67.57,18.0,4,0,2,59.46,10.81
719,3,Death Over,2,2,40.0,19,20.0,210.53,33.0,4,2,2,10.53,31.58
719,3,Middle Over,4,4,127.0,80,31.75,158.75,66.0,6,10,2,20.0,20.0
719,3,Powerplay Over,9,9,125.0,98,13.89,127.55,34.0,20,4,5,44.9,24.49
727,3,Death Over,4,4,26.0,26,6.5,100.0,7.0,2,0,1,30.77,7.69
727,3,Middle Over,2,2,9.0,12,4.5,75.0,9.0,1,0,0,50.0,8.33
729,3,Death Over,2,2,30.0,18,15.0,166.67,24.0,2,2,1,22.22,22.22
729,3,Middle Over,1,1,0.0,1,0.0,0.0,0.0,0,0,0,100.0,0.0
732,3,Death Over,8,8,57.0,41,7.12,139.02,29.0,3,3,6,29.27,14.63
732,3,Middle Over,5,5,50.0,67,10.0,74.63,20.0,1,2,0,49.25,4.48
737,3,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
743,3,Death Over,2,2,22.0,10,11.0,220.0,21.0,1,2,1,10.0,30.0
743,3,Middle Over,2,2,87.0,57,43.5,152.63,53.0,7,4,0,21.05,19.3
743,3,Powerplay Over,4,4,38.0,50,9.5,76.0,22.0,6,0,2,58.0,12.0
749,3,Powerplay Over,2,2,4.0,11,2.0,36.36,4.0,1,0,2,90.91,9.09
755,3,Death Over,3,3,24.0,13,8.0,184.62,23.0,3,1,2,38.46,30.77
7,4,Death Over,3,3,47.0,25,15.67,188.0,26.0,3,4,2,28.0,28.0
7,4,Middle Over,8,8,167.0,165,20.88,101.21,28.0,12,1,5,29.09,7.88
7,4,Powerplay Over,14,14,210.0,196,15.0,107.14,27.0,31,1,8,45.41,16.33
10,4,Death Over,3,3,29.0,25,9.67,116.0,17.0,2,1,3,36.0,12.0
10,4,Middle Over,3,3,44.0,37,14.67,118.92,34.0,5,1,1,37.84,16.22
10,4,Powerplay Over,5,5,64.0,61,12.8,104.92,28.0,10,1,4,47.54,18.03
16,4,Death Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
20,4,Death Over,2,2,27.0,18,13.5,150.0,24.0,1,2,2,22.22,16.67
20,4,Middle Over,2,2,2.0,5,1.0,40.0,1.0,0,0,1,60.0,0.0
20,4,Powerplay Over,4,4,18.0,28,4.5,64.29,11.0,2,1,4,60.71,10.71
21,4,Death Over,8,8,99.0,58,12.38,170.69,27.0,9,5,7,24.14,24.14
21,4,Middle Over,13,13,226.0,200,17.38,113.0,35.0,21,8,4,37.0,14.5
21,4,Powerplay Over,4,4,11.0,34,2.75,32.35,7.0,0,0,1,58.82,0.0
32,4,Death Over,4,4,2.0,4,0.5,50.0,1.0,0,0,2,25.0,0.0
38,4,Death Over,7,7,90.0,64,12.86,140.62,24.0,6,4,7,25.0,15.62
38,4,Middle Over,9,9,115.0,112,12.78,102.68,31.0,3,4,3,28.57,6.25
47,4,Death Over,3,3,20.0,21,6.67,95.24,15.0,1,1,0,19.05,9.52
47,4,Middle Over,2,2,3.0,9,1.5,33.33,3.0,0,0,1,66.67,0.0
49,4,Death Over,1,1,1.0,4,1.0,25.0,1.0,0,0,1,75.0,0.0
49,4,Middle Over,1,1,8.0,13,8.0,61.54,8.0,1,0,1,69.23,7.69
49,4,Powerplay Over,1,1,14.0,12,14.0,116.67,14.0,3,0,0,41.67,25.0
61,4,Death Over,1,1,1.0,2,1.0,50.0,1.0,0,0,1,50.0,0.0
61,4,Middle Over,1,1,0.0,2,0.0,0.0,0.0,0,0,1,100.0,0.0
69,4,Middle Over,3,3,23.0,28,7.67,82.14,17.0,2,0,3,42.86,7.14
69,4,Powerplay Over,4,4,50.0,50,12.5,100.0,21.0,7,0,1,42.0,14.0
81,4,Death Over,5,5,23.0,21,4.6,109.52,12.0,1,2,2,47.62,14.29
81,4,Middle Over,1,1,1.0,2,1.0,50.0,1.0,0,0,0,50.0,0.0
83,4,Death Over,7,7,126.0,81,18.0,155.56,33.0,8,7,2,17.28,18.52
83,4,Middle Over,10,10,55.0,77,5.5,71.43,14.0,3,0,3,48.05,3.9
86,4,Death Over,1,1,2.0,4,2.0,50.0,2.0,0,0,1,75.0,0.0
89,4,Death Over,2,2,35.0,19,17.5,184.21,19.0,1,4,1,36.84,26.32
89,4,Middle Over,6,6,33.0,45,5.5,73.33,19.0,1,1,6,42.22,4.44
89,4,Powerplay Over,9,9,92.0,105,10.22,87.62,26.0,9,6,6,62.86,14.29
93,4,Death Over,1,1,7.0,7,7.0,100.0,7.0,1,0,0,14.29,14.29
96,4,Death Over,2,2,7.0,8,3.5,87.5,6.0,0,1,2,75.0,12.5
96,4,Middle Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
97,4,Middle Over,1,1,5.0,5,5.0,100.0,5.0,1,0,1,60.0,20.0
100,4,Death Over,6,6,83.0,64,13.83,129.69,29.0,4,4,4,21.88,12.5
100,4,Middle Over,12,12,211.0,214,17.58,98.6,44.0,17,7,4,40.65,11.21
100,4,Powerplay Over,6,6,65.0,58,10.83,112.07,23.0,5,3,1,56.9,13.79
109,4,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
112,4,Death Over,2,2,15.0,12,7.5,125.0,12.0,1,0,0,25.0,8.33
114,4,Death Over,1,1,27.0,16,27.0,168.75,27.0,1,2,0,12.5,18.75
114,4,Middle Over,2,2,35.0,47,17.5,74.47,19.0,0,2,1,40.43,4.26
114,4,Powerplay Over,1,1,6.0,4,6.0,150.0,6.0,1,0,0,25.0,25.0
131,4,Death Over,1,1,17.0,13,17.0,130.77,17.0,2,0,1,15.38,15.38
131,4,Middle Over,1,1,1.0,3,1.0,33.33,1.0,0,0,0,66.67,0.0
133,4,Death Over,2,2,11.0,10,5.5,110.0,10.0,1,0,1,10.0,10.0
133,4,Middle Over,2,2,18.0,13,9.0,138.46,16.0,3,0,1,38.46,23.08
137,4,Middle Over,2,2,7.0,8,3.5,87.5,6.0,1,0,2,37.5,12.5
139,4,Death Over,2,2,11.0,9,5.5,122.22,8.0,1,0,1,44.44,11.11
139,4,Middle Over,2,2,30.0,26,15.0,115.38,15.0,4,0,2,42.31,15.38
142,4,Death Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
146,4,Middle Over,1,1,4.0,7,4.0,57.14,4.0,0,0,1,57.14,0.0
147,4,Death Over,2,2,4.0,2,2.0,200.0,3.0,0,0,0,0.0,0.0
151,4,Death Over,3,3,19.0,19,6.33,100.0,15.0,2,0,2,31.58,10.53
151,4,Middle Over,4,4,78.0,61,19.5,127.87,37.0,6,2,2,29.51,13.11
151,4,Powerplay Over,2,2,23.0,19,11.5,121.05,15.0,4,0,1,47.37,21.05
154,4,Death Over,3,3,23.0,21,7.67,109.52,20.0,1,1,3,33.33,9.52
154,4,Middle Over,6,6,56.0,62,9.33,90.32,20.0,3,2,5,43.55,8.06
154,4,Powerplay Over,6,6,35.0,45,5.83,77.78,25.0,4,1,2,62.22,11.11
157,4,Death Over,6,6,56.0,39,9.33,143.59,18.0,4,2,4,17.95,15.38
157,4,Middle Over,6,6,85.0,61,14.17,139.34,45.0,8,2,2,26.23,16.39
157,4,Powerplay Over,3,3,42.0,47,14.0,89.36,25.0,5,0,1,42.55,10.64
166,4,Death Over,1,1,5.0,2,5.0,250.0,5.0,1,0,0,0.0,50.0
180,4,Middle Over,3,3,44.0,42,14.67,104.76,20.0,2,2,3,30.95,9.52
180,4,Powerplay Over,7,7,97.0,87,13.86,111.49,27.0,14,2,4,42.53,18.39
184,4,Death Over,5,5,48.0,29,9.6,165.52,17.0,2,4,1,31.03,20.69
184,4,Middle Over,2,2,15.0,15,7.5,100.0,12.0,1,1,2,46.67,13.33
184,4,Powerplay Over,2,2,40.0,30,20.0,133.33,27.0,6,1,1,43.33,23.33
191,4,Death Over,9,9,98.0,75,10.89,130.67,28.0,9,5,7,32.0,18.67
191,4,Middle Over,9,9,48.0,66,5.33,72.73,17.0,3,1,3,43.94,6.06
200,4,Death Over,3,3,1.0,9,0.33,11.11,1.0,0,0,1,77.78,0.0
201,4,Death Over,4,4,54.0,42,13.5,128.57,25.0,3,1,2,16.67,9.52
201,4,Middle Over,5,5,50.0,64,10.0,78.12,23.0,3,1,2,50.0,6.25
201,4,Powerplay Over,2,2,0.0,3,0.0,0.0,0.0,0,0,0,100.0,0.0
203,4,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
204,4,Middle Over,3,3,20.0,26,6.67,76.92,9.0,0,0,3,38.46,0.0
204,4,Powerplay Over,1,1,2.0,7,2.0,28.57,2.0,0,0,0,57.14,0.0
205,4,Middle Over,1,1,13.0,10,13.0,130.0,13.0,1,0,1,20.0,10.0
205,4,Powerplay Over,3,3,31.0,32,10.33,96.88,23.0,2,2,1,50.0,12.5
216,4,Death Over,2,2,3.0,4,1.5,75.0,2.0,0,0,0,25.0,0.0
219,4,Death Over,5,5,27.0,22,5.4,122.73,19.0,2,2,3,40.91,18.18
219,4,Middle Over,6,6,37.0,43,6.17,86.05,15.0,1,1,3,34.88,4.65
223,4,Death Over,5,5,32.0,34,6.4,94.12,16.0,2,1,3,35.29,8.82
223,4,Middle Over,3,3,5.0,8,1.67,62.5,5.0,0,0,0,50.0,0.0
224,4,Death Over,3,3,23.0,18,7.67,127.78,16.0,1,0,1,16.67,5.56
229,4,Death Over,2,2,15.0,13,7.5,115.38,13.0,2,0,0,23.08,15.38
232,4,Powerplay Over,4,4,49.0,60,12.25,81.67,20.0,9,0,4,56.67,15.0
237,4,Death Over,7,7,46.0,44,6.57,104.55,26.0,4,1,6,34.09,11.36
237,4,Middle Over,1,1,0.0,7,0.0,0.0,0.0,0,0,0,85.71,0.0
237,4,Powerplay Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
238,4,Death Over,1,1,1.0,2,1.0,50.0,1.0,0,0,0,0.0,0.0
238,4,Middle Over,1,1,11.0,13,11.0,84.62,11.0,1,0,1,38.46,7.69
243,4,Death Over,5,5,36.0,37,7.2,97.3,13.0,3,0,3,32.43,8.11
246,4,Death Over,7,7,107.0,63,15.29,169.84,28.0,4,8,5,19.05,19.05
246,4,Middle Over,9,9,226.0,166,25.11,136.14,42.0,21,6,3,25.3,16.27
246,4,Powerplay Over,11,11,105.0,106,9.55,99.06,22.0,11,3,6,50.0,13.21
247,4,Powerplay Over,1,1,9.0,9,9.0,100.0,9.0,1,0,1,44.44,11.11
260,4,Death Over,6,6,124.0,61,20.67,203.28,39.0,9,9,3,22.95,29.51
260,4,Middle Over,13,13,282.0,246,21.69,114.63,40.0,25,6,7,32.11,12.6
260,4,Powerplay Over,12,12,151.0,166,12.58,90.96,35.0,21,1,3,46.99,13.25
261,4,Death Over,5,5,40.0,25,8.0,160.0,16.0,3,2,2,32.0,20.0
264,4,Death Over,2,2,2.0,6,1.0,33.33,2.0,0,0,2,66.67,0.0
265,4,Death Over,1,1,0.0,13,0.0,0.0,0.0,0,0,1,100.0,0.0
268,4,Death Over,1,1,2.0,5,2.0,40.0,2.0,0,0,0,60.0,0.0
269,4,Death Over,2,2,46.0,22,23.0,209.09,35.0,7,1,1,22.73,36.36
269,4,Middle Over,6,6,143.0,108,23.83,132.41,40.0,9,9,4,35.19,16.67
269,4,Powerplay Over,14,14,274.0,221,19.57,123.98,45.0,40,10,8,50.68,22.62
307,4,Middle Over,1,1,2.0,3,2.0,66.67,2.0,0,0,1,33.33,0.0
307,4,Powerplay Over,2,2,0.0,9,0.0,0.0,0.0,0,0,1,88.89,0.0
313,4,Death Over,4,4,36.0,26,9.0,138.46,17.0,6,0,2,26.92,23.08
313,4,Middle Over,6,6,14.0,26,2.33,53.85,7.0,1,0,3,61.54,3.85
313,4,Powerplay Over,2,2,11.0,15,5.5,73.33,10.0,2,0,1,60.0,13.33
317,4,Death Over,3,3,65.0,37,21.67,175.68,40.0,8,1,0,10.81,24.32
317,4,Middle Over,3,3,36.0,35,12.0,102.86,16.0,1,1,1,28.57,5.71
317,4,Powerplay Over,1,1,6.0,8,6.0,75.0,6.0,1,0,1,75.0,12.5
320,4,Death Over,3,3,12.0,8,4.0,150.0,6.0,1,1,2,50.0,25.0
320,4,Middle Over,2,2,15.0,12,7.5,125.0,11.0,2,0,1,16.67,16.67
326,4,Death Over,6,6,25.0,23,4.17,108.7,11.0,3,0,2,21.74,13.04
329,4,Death Over,1,1,8.0,4,8.0,200.0,8.0,0,1,1,25.0,25.0
329,4,Middle Over,8,8,152.0,96,19.0,158.33,44.0,10,11,6,36.46,21.88
329,4,Powerplay Over,10,10,170.0,156,17.0,108.97,45.0,21,5,3,50.0,16.67
332,4,Powerplay Over,2,2,10.0,29,5.0,34.48,8.0,0,0,2,48.28,0.0
340,4,Death Over,6,6,38.0,36,6.33,105.56,12.0,5,0,3,33.33,13.89
340,4,Middle Over,9,9,217.0,174,24.11,124.71,40.0,24,1,3,22.41,14.37
340,4,Powerplay Over,12,12,123.0,122,10.25,100.82,31.0,15,2,5,42.62,13.93
346,4,Death Over,1,1,3.0,3,3.0,100.0,3.0,0,0,1,33.33,0.0
346,4,Middle Over,8,8,165.0,129,20.62,127.91,45.0,19,1,6,30.23,15.5
346,4,Powerplay Over,12,12,175.0,188,14.58,93.09,35.0,26,1,4,47.87,14.36
348,4,Middle Over,1,1,9.0,8,9.0,112.5,9.0,1,0,1,25.0,12.5
348,4,Powerplay Over,6,6,83.0,83,13.83,100.0,32.0,9,4,5,50.6,15.66
349,4,Death Over,2,2,20.0,18,10.0,111.11,11.0,0,1,3,22.22,5.56
349,4,Middle Over,1,1,6.0,5,6.0,120.0,6.0,0,0,0,40.0,0.0
351,4,Death Over,3,3,6.0,6,2.0,100.0,5.0,1,0,1,50.0,16.67
351,4,Middle Over,2,2,4.0,14,2.0,28.57,2.0,0,0,1,71.43,0.0
357,4,Death Over,7,7,125.0,79,17.86,158.23,42.0,4,10,5,29.11,17.72
357,4,Middle Over,12,12,211.0,184,17.58,114.67,35.0,19,8,3,42.39,14.67
357,4,Powerplay Over,3,3,7.0,6,2.33,116.67,7.0,1,0,1,50.0,16.67
358,4,Death Over,1,1,0.0,3,0.0,0.0,0.0,0,0,1,66.67,0.0
358,4,Middle Over,1,1,5.0,7,5.0,71.43,5.0,1,0,1,71.43,14.29
358,4,Powerplay Over,1,1,5.0,9,5.0,55.56,5.0,1,0,0,55.56,11.11
359,4,Death Over,7,7,33.0,32,4.71,103.12,11.0,2,1,6,34.38,9.38
359,4,Middle Over,1,1,17.0,16,17.0,106.25,17.0,2,0,0,31.25,12.5
360,4,Death Over,5,5,73.0,48,14.6,152.08,45.0,9,3,3,29.17,25.0
360,4,Middle Over,12,12,234.0,234,19.5,100.0,33.0,20,1,8,28.21,8.97
360,4,Powerplay Over,16,16,246.0,229,15.38,107.42,31.0,38,1,4,40.61,17.03
375,4,Death Over,2,2,7.0,11,3.5,63.64,4.0,0,0,2,36.36,0.0
375,4,Middle Over,2,2,28.0,15,14.0,186.67,26.0,2,2,1,26.67,26.67
375,4,Powerplay Over,1,1,16.0,15,16.0,106.67,16.0,2,0,1,40.0,13.33
377,4,Death Over,1,1,6.0,8,6.0,75.0,6.0,0,0,1,37.5,0.0
377,4,Middle Over,8,8,206.0,125,25.75,164.8,63.0,12,13,7,25.6,20.0
377,4,Powerplay Over,16,16,222.0,216,13.88,102.78,26.0,22,7,8,50.46,13.43
379,4,Death Over,7,7,60.0,43,8.57,139.53,23.0,3,5,5,32.56,18.6
379,4,Middle Over,3,3,51.0,64,17.0,79.69,22.0,3,1,3,39.06,6.25
379,4,Powerplay Over,1,1,0.0,1,0.0,0.0,0.0,0,0,0,100.0,0.0
385,4,Death Over,2,2,4.0,3,2.0,133.33,3.0,0,0,0,0.0,0.0
387,4,Death Over,2,2,0.0,2,0.0,0.0,0.0,0,0,1,50.0,0.0
396,4,Death Over,1,1,0.0,5,0.0,0.0,0.0,0,0,0,100.0,0.0
399,4,Death Over,3,3,38.0,28,12.67,135.71,20.0,3,1,1,21.43,14.29
399,4,Middle Over,8,8,135.0,138,16.88,97.83,38.0,10,2,5,28.99,8.7
399,4,Powerplay Over,10,10,126.0,106,12.6,118.87,34.0,22,2,6,48.11,22.64
401,4,Death Over,2,2,6.0,2,3.0,300.0,6.0,0,1,1,50.0,50.0
401,4,Middle Over,1,1,5.0,4,5.0,125.0,5.0,1,0,0,50.0,25.0
405,4,Death Over,4,4,5.0,9,1.25,55.56,2.0,0,0,2,44.44,0.0
413,4,Death Over,3,3,11.0,13,3.67,84.62,8.0,0,0,2,38.46,0.0
414,4,Death Over,12,12,265.0,129,22.08,205.43,41.0,18,19,10,19.38,28.68
414,4,Middle Over,13,13,127.0,118,9.77,107.63,29.0,7,4,1,33.9,9.32
419,4,Death Over,1,1,20.0,11,20.0,181.82,20.0,0,2,0,9.09,18.18
419,4,Middle Over,5,5,69.0,66,13.8,104.55,34.0,8,0,3,31.82,12.12
419,4,Powerplay Over,10,10,137.0,108,13.7,126.85,36.0,25,1,5,43.52,24.07
423,4,Middle Over,2,2,14.0,14,7.0,100.0,13.0,1,0,1,21.43,7.14
423,4,Powerplay Over,2,2,7.0,12,3.5,58.33,6.0,1,0,1,50.0,8.33
425,4,Death Over,1,1,0.0,2,0.0,0.0,0.0,0,0,0,100.0,0.0
439,4,Death Over,1,1,3.0,6,3.0,50.0,3.0,0,0,1,33.33,0.0
441,4,Death Over,1,1,31.0,17,31.0,182.35,31.0,4,2,1,17.65,35.29
441,4,Middle Over,6,6,182.0,115,30.33,158.26,73.0,14,12,5,28.7,22.61
441,4,Powerplay Over,14,14,170.0,177,12.14,96.05,28.0,23,4,8,49.15,15.25
446,4,Death Over,6,6,80.0,44,13.33,181.82,40.0,9,2,1,13.64,25.0
446,4,Middle Over,8,8,107.0,100,13.38,107.0,36.0,9,2,6,33.0,11.0
446,4,Powerplay Over,3,3,20.0,28,6.67,71.43,12.0,3,0,2,67.86,10.71
447,4,Death Over,1,1,8.0,9,8.0,88.89,8.0,1,0,0,55.56,11.11
447,4,Middle Over,2,2,38.0,38,19.0,100.0,24.0,2,2,1,42.11,10.53
447,4,Powerplay Over,2,2,4.0,14,2.0,28.57,4.0,0,0,1,57.14,0.0
449,4,Middle Over,2,2,21.0,14,10.5,150.0,18.0,1,2,2,50.0,21.43
449,4,Powerplay Over,6,6,99.0,74,16.5,133.78,34.0,20,0,4,47.3,27.03
453,4,Death Over,1,1,5.0,8,5.0,62.5,5.0,0,0,0,25.0,0.0
454,4,Death Over,8,8,126.0,78,15.75,161.54,28.0,9,4,2,5.13,16.67
454,4,Middle Over,8,8,248.0,187,31.0,132.62,50.0,26,5,3,28.34,16.58
454,4,Powerplay Over,6,6,22.0,55,3.67,40.0,8.0,3,0,1,69.09,5.45
458,4,Death Over,1,1,5.0,4,5.0,125.0,5.0,0,0,1,25.0,0.0
458,4,Middle Over,1,1,1.0,2,1.0,50.0,1.0,0,0,0,0.0,0.0
465,4,Death Over,1,1,8.0,7,8.0,114.29,8.0,0,0,1,28.57,0.0
469,4,Death Over,8,8,101.0,68,12.62,148.53,34.0,10,5,3,26.47,22.06
469,4,Middle Over,8,8,49.0,78,6.12,62.82,14.0,2,1,4,43.59,3.85
470,4,Death Over,7,7,135.0,80,19.29,168.75,40.0,12,7,4,22.5,23.75
470,4,Middle Over,10,10,197.0,184,19.7,107.07,40.0,14,5,4,33.15,10.33
470,4,Powerplay Over,6,6,40.0,40,6.67,100.0,20.0,6,1,2,55.0,17.5
472,4,Death Over,2,2,48.0,34,24.0,141.18,29.0,2,3,0,20.59,14.71
472,4,Middle Over,12,12,177.0,151,14.75,117.22,40.0,16,7,9,39.07,15.23
472,4,Powerplay Over,5,5,39.0,30,7.8,130.0,22.0,9,0,1,53.33,30.0
476,4,Death Over,6,6,117.0,65,19.5,180.0,28.0,5,9,3,16.92,21.54
476,4,Middle Over,12,12,162.0,147,13.5,110.2,36.0,11,5,4,31.29,10.88
476,4,Powerplay Over,8,8,33.0,36,4.12,91.67,18.0,5,0,1,55.56,13.89
478,4,Death Over,2,2,2.0,3,1.0,66.67,2.0,0,0,2,66.67,0.0
480,4,Death Over,3,3,2.0,7,0.67,28.57,1.0,0,0,2,57.14,0.0
480,4,Middle Over,6,6,116.0,101,19.33,114.85,35.0,12,1,2,30.69,12.87
480,4,Powerplay Over,10,10,84.0,81,8.4,103.7,21.0,13,1,5,50.62,17.28
487,4,Death Over,2,2,17.0,13,8.5,130.77,15.0,3,0,0,30.77,23.08
487,4,Middle Over,3,3,25.0,33,8.33,75.76,11.0,2,0,2,45.45,6.06
487,4,Powerplay Over,1,1,6.0,10,6.0,60.0,6.0,1,0,0,70.0,10.0
495,4,Death Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
495,4,Middle Over,5,5,85.0,64,17.0,132.81,43.0,8,3,5,29.69,17.19
495,4,Powerplay Over,9,9,164.0,136,18.22,120.59,51.0,17,7,3,41.18,17.65
499,4,Death Over,4,4,16.0,23,4.0,69.57,10.0,1,0,1,39.13,4.35
505,4,Middle Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
505,4,Powerplay Over,2,2,18.0,18,9.0,100.0,16.0,3,0,1,50.0,16.67
506,4,Middle Over,1,1,3.0,3,3.0,100.0,3.0,0,0,1,33.33,0.0
506,4,Powerplay Over,4,4,39.0,51,9.75,76.47,21.0,6,0,3,58.82,11.76
509,4,Death Over,5,5,87.0,51,17.4,170.59,34.0,7,4,4,17.65,21.57
509,4,Middle Over,12,12,158.0,159,13.17,99.37,37.0,14,3,6,37.74,10.69
509,4,Powerplay Over,5,5,40.0,35,8.0,114.29,25.0,5,2,1,54.29,20.0
510,4,Middle Over,3,3,12.0,20,4.0,60.0,7.0,0,0,3,50.0,0.0
510,4,Powerplay Over,5,5,60.0,70,12.0,85.71,20.0,8,0,1,42.86,11.43
512,4,Death Over,7,7,63.0,46,9.0,136.96,17.0,5,1,4,19.57,13.04
512,4,Middle Over,5,5,111.0,85,22.2,130.59,40.0,14,2,2,30.59,18.82
512,4,Powerplay Over,3,3,22.0,31,7.33,70.97,10.0,3,0,0,58.06,9.68
516,4,Death Over,9,9,67.0,51,7.44,131.37,24.0,9,1,6,27.45,19.61
516,4,Middle Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
517,4,Death Over,3,3,60.0,37,20.0,162.16,27.0,9,2,3,37.84,29.73
517,4,Middle Over,3,3,15.0,22,5.0,68.18,8.0,0,0,2,45.45,0.0
523,4,Death Over,2,2,27.0,19,13.5,142.11,22.0,1,2,1,26.32,15.79
523,4,Middle Over,3,3,23.0,20,7.67,115.0,15.0,2,0,1,30.0,10.0
523,4,Powerplay Over,3,3,17.0,21,5.67,80.95,9.0,2,0,2,57.14,9.52
526,4,Middle Over,1,1,0.0,1,0.0,0.0,0.0,0,0,1,100.0,0.0
527,4,Death Over,12,12,124.0,94,10.33,131.91,28.0,6,8,5,29.79,14.89
527,4,Middle Over,1,1,14.0,14,14.0,100.0,14.0,2,0,0,35.71,14.29
529,4,Death Over,7,7,27.0,33,3.86,81.82,15.0,2,1,3,48.48,9.09
537,4,Death Over,2,2,26.0,15,13.0,173.33,22.0,3,1,2,40.0,26.67
537,4,Middle Over,6,6,120.0,101,20.0,118.81,41.0,10,3,4,31.68,12.87
537,4,Powerplay Over,13,13,178.0,165,13.69,107.88,43.0,21,7,7,48.48,16.97
540,4,Death Over,3,3,67.0,39,22.33,171.79,31.0,10,0,1,15.38,25.64
540,4,Middle Over,9,9,235.0,188,26.11,125.0,41.0,20,3,6,21.28,12.23
540,4,Powerplay Over,14,14,190.0,196,13.57,96.94,38.0,23,3,5,42.86,13.27
541,4,Death Over,2,2,20.0,20,10.0,100.0,13.0,1,0,1,20.0,5.0
541,4,Middle Over,1,1,5.0,8,5.0,62.5,5.0,0,0,0,62.5,0.0
541,4,Powerplay Over,1,1,0.0,7,0.0,0.0,0.0,0,0,1,100.0,0.0
557,4,Middle Over,1,1,9.0,14,9.0,64.29,9.0,0,0,1,42.86,0.0
557,4,Powerplay Over,2,2,19.0,24,9.5,79.17,16.0,3,0,1,62.5,12.5
559,4,Death Over,4,4,13.0,14,3.25,92.86,7.0,1,0,1,28.57,7.14
559,4,Middle Over,1,1,1.0,2,1.0,50.0,1.0,0,0,0,50.0,0.0
560,4,Powerplay Over,1,1,18.0,11,18.0,163.64,18.0,2,1,1,45.45,27.27
563,4,Death Over,1,1,18.0,13,18.0,138.46,18.0,1,1,0,38.46,15.38
568,4,Death Over,3,3,65.0,38,21.67,171.05,34.0,7,2,1,15.79,23.68
568,4,Middle Over,8,8,110.0,100,13.75,110.0,32.0,8,2,5,25.0,10.0
568,4,Powerplay Over,13,13,225.0,177,17.31,127.12,36.0,32,3,6,37.85,19.77
