player_id,player_name
627,ML HAYDEN
628,JL PATTINSON
629,A BADONI
630,M DE LANGE
631,SA YADAV
632,RD GAIKWAD
633,AR BAWNE
634,DR SMITH
635,M PRASIDH KRISHNA
636,T MISHRA
637,HH GIBBS
638,WASHINGTON SUNDAR
639,RP MEREDITH
640,LPC SILVA
641,VS YELIGATI
642,MASHRAFE MORTAZA
643,AG MURTAZA
644,MP STOINIS
645,JE ROOT
646,R MINZ
647,O THOMAS
648,MD SHANAKA
649,SE BOND
650,AV WANKHADE
651,SHIVAM SHARMA
652,AD NATH
653,RR ROSSOUW
654,YK PATHAN
655,N POORAN
656,AR PATEL
657,KL NAGARKOTI
658,KMA PAUL
659,R DRAVID
660,WD PARNELL
661,BR DUNK
662,RR BHATKAL
663,SA ABBOTT
664,T STUBBS
665,KA POLLARD
666,N JAGADEESAN
667,HE VAN DER DUSSEN
668,SHOAIB MALIK
669,AS RAUT
670,JR HOPES
671,B LAUGHLIN
672,BMAJ MENDIS
673,TL SEIFERT
674,M THEEKSHANA
675,RASIKH SALAM
676,SHOAIB AKHTAR
677,S RANA
678,NJ RIMMINGTON
679,R TEWATIA
680,PVD CHAMEERA
681,C SAKARIYA
682,AKASH MADHWAL
683,OF SMITH
684,DJ HUSSEY
685,K RABADA
686,AP TARE
687,NL MCCULLUM
688,JPR SCANTLEBURY-SEARLES
689,MM PATEL
690,NAVEEN-UL-HAQ
691,ASHUTOSH SHARMA
692,RP SINGH
693,VG ARORA
694,LMP SIMMONS
695,M MORKEL
696,SHIVAM MAVI
697,S DUBE
698,PWA MULDER
699,VY MAHESH
700,SHAHID AFRIDI
701,C MADAN
702,GD PHILLIPS
703,GB HOGG
704,MP YADAV
705,RG SHARMA
706,PR SHAH
707,SS COTTRELL
708,IR JAGGI
709,JL DENLY
710,A RAGHUVANSHI
711,BB SRAN
712,TU DESHPANDE
713,MUSHEER KHAN
714,SK TRIVEDI
715,AB BARATH
716,LE PLUNKETT
717,LS LIVINGSTONE
718,L BALAJI
719,SE RUTHERFORD
720,PHKD MENDIS
721,L NGIDI
722,K GOEL
723,MEK HUSSEY
724,R GOYAL
725,ZEESHAN ANSARI
726,GH VIHARI
727,M SIDDHARTH
728,AP DOLE
729,J LITTLE
730,B GEEVES
731,BA BHATT
732,PV TAMBE
733,ABHISHEK SHARMA
734,M MARKANDE
735,TM DILSHAN
736,KC SANGAKKARA
737,DAJ BRACEWELL
738,SUNNY SINGH
739,A MITHUN
740,AJ HOSEIN
741,CR WOAKES
742,H SHARMA
743,SHAKIB AL HASAN
744,A NORTJE
745,DM BRAVO
746,PK GARG
747,MW SHORT
748,DT CHRISTIAN
749,MK LOMROR
750,MP BREETZKE
751,MJ LUMB
752,DJ JACOBS
753,SB DUBEY
754,GAGANDEEP SINGH
755,JO HOLDER
756,R BHATIA
757,STR BINNY
758,PSP HANDSCOMB
759,TM SRIVASTAVA
760,SS IYER
761,MOHAMMAD HAFEEZ
762,MS BISLA
763,GURNOOR BRAR
764,KAMRAN KHAN
765,P DOGRA
766,JDS NEESHAM
767,V SHANKAR
768,M MURALITHARAN
769,GC SMITH
770,AC THOMAS
771,DJ HARRIS
772,MUSTAFIZUR RAHMAN
773,RJ GLEESON
774,SD CHITNIS
775,RAHMANULLAH GURBAZ
776,T THUSHARA
777,PJ CUMMINS
778,CJ GREEN
779,D WIESE
