player_id,season_id,opposition_team_id,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_avg,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded
665,4,2,2,2,34,5.0,42.0,2,8.4,21.0,16.5,9,26.47,5,0
665,4,4,1,1,21,3.0,43.0,0,14.33,0.0,inf,4,19.05,6,1
665,4,6,1,1,27,4.0,30.0,1,7.5,30.0,24.0,9,33.33,2,1
665,4,7,2,2,31,5.0,49.0,1,9.8,49.0,30.0,10,32.26,2,4
665,4,9,2,2,30,5.0,54.0,0,10.8,0.0,inf,6,20.0,6,2
665,4,11,2,2,25,4.0,35.0,0,8.75,0.0,inf,7,28.0,3,1
665,4,13,2,2,31,5.0,29.0,1,5.8,29.0,30.0,6,19.35,2,0
665,4,16,2,2,26,4.0,30.0,2,7.5,15.0,12.0,9,34.62,3,0
665,4,17,2,2,45,7.0,49.0,3,7.0,16.33,14.0,13,28.89,3,2
669,4,13,1,1,6,1.0,8.0,0,8.0,0.0,inf,2,33.33,1,0
670,4,5,1,1,24,4.0,45.0,1,11.25,45.0,24.0,7,29.17,6,2
670,4,6,1,1,12,2.0,16.0,0,8.0,0.0,inf,2,16.67,2,0
670,4,7,1,1,25,4.0,26.0,1,6.5,26.0,24.0,9,36.0,1,1
670,4,9,1,1,27,4.0,25.0,1,6.25,25.0,24.0,5,18.52,1,0
670,4,13,2,2,42,7.0,70.0,1,10.0,70.0,42.0,12,28.57,3,6
670,4,16,2,2,43,7.0,65.0,2,9.29,32.5,21.0,10,23.26,6,2
670,4,17,1,1,25,4.0,25.0,1,6.25,25.0,24.0,8,32.0,3,0
677,4,9,1,1,4,0.0,2.0,0,inf,0.0,inf,2,50.0,0,0
678,4,7,1,1,18,3.0,19.0,0,6.33,0.0,inf,9,50.0,3,0
684,4,2,1,1,6,1.0,19.0,1,19.0,19.0,6.0,2,33.33,0,3
684,4,9,1,1,12,2.0,19.0,0,9.5,0.0,inf,2,16.67,3,0
687,4,6,1,1,12,2.0,12.0,0,6.0,0.0,inf,6,50.0,0,1
687,4,11,1,1,18,3.0,22.0,0,7.33,0.0,inf,4,22.22,1,1
689,4,2,2,2,43,7.0,49.0,2,7.0,24.5,21.0,21,48.84,7,1
689,4,4,1,1,18,3.0,15.0,0,5.0,0.0,inf,8,44.44,2,0
689,4,6,1,1,25,4.0,40.0,1,10.0,40.0,24.0,11,44.0,6,1
689,4,7,2,2,38,6.0,38.0,4,6.33,9.5,9.5,18,47.37,4,1
689,4,9,1,1,24,4.0,27.0,3,6.75,9.0,8.0,11,45.83,4,0
689,4,11,2,2,43,7.0,41.0,2,5.86,20.5,21.0,22,51.16,6,0
689,4,13,2,2,48,8.0,39.0,7,4.88,5.57,6.86,22,45.83,5,0
689,4,16,2,2,48,8.0,72.0,1,9.0,72.0,48.0,18,37.5,11,2
689,4,17,2,2,42,7.0,37.0,2,5.29,18.5,21.0,14,33.33,3,0
692,4,2,2,2,50,8.0,57.0,1,7.12,57.0,48.0,20,40.0,8,0
692,4,5,1,1,24,4.0,15.0,0,3.75,0.0,inf,10,41.67,1,0
692,4,6,2,2,49,8.0,58.0,2,7.25,29.0,24.0,21,42.86,8,1
692,4,7,1,1,18,3.0,30.0,0,10.0,0.0,inf,7,38.89,3,1
692,4,9,2,2,49,8.0,69.0,3,8.62,23.0,16.0,18,36.73,10,1
692,4,11,2,2,36,6.0,28.0,1,4.67,28.0,36.0,21,58.33,4,0
692,4,13,1,1,26,4.0,25.0,4,6.25,6.25,6.0,16,61.54,2,2
692,4,16,1,1,26,4.0,21.0,2,5.25,10.5,12.0,12,46.15,1,0
692,4,17,2,2,36,6.0,42.0,0,7.0,0.0,inf,10,27.78,3,1
695,4,4,2,2,45,7.0,47.0,4,6.71,11.75,10.5,19,42.22,7,0
695,4,5,2,2,54,9.0,78.0,2,8.67,39.0,24.0,14,25.93,11,1
695,4,9,1,1,25,4.0,42.0,1,10.5,42.0,24.0,11,44.0,6,2
695,4,11,1,1,24,4.0,11.0,1,2.75,11.0,24.0,13,54.17,0,0
695,4,13,2,2,51,8.0,54.0,2,6.75,27.0,24.0,29,56.86,7,2
695,4,16,2,2,49,8.0,68.0,0,8.5,0.0,inf,16,32.65,9,2
695,4,17,1,1,26,4.0,25.0,3,6.25,8.33,8.0,13,50.0,1,2
705,4,6,1,1,6,1.0,15.0,0,15.0,0.0,inf,0,0.0,1,1
705,4,13,1,1,13,2.0,24.0,0,12.0,0.0,inf,3,23.08,1,1
705,4,17,1,1,6,1.0,14.0,0,14.0,0.0,inf,1,16.67,1,1
714,4,2,1,1,26,4.0,36.0,1,9.0,36.0,24.0,7,26.92,2,2
714,4,4,1,1,24,4.0,19.0,3,4.75,6.33,8.0,11,45.83,2,0
714,4,5,2,2,18,3.0,22.0,0,7.33,0.0,inf,3,16.67,2,0
714,4,6,2,2,37,6.0,70.0,1,11.67,70.0,34.0,4,10.81,6,2
714,4,7,1,1,24,4.0,28.0,2,7.0,14.0,12.0,7,29.17,0,2
714,4,9,2,2,31,5.0,42.0,0,8.4,0.0,inf,7,22.58,5,0
714,4,13,1,1,28,4.0,59.0,0,14.75,0.0,inf,8,28.57,8,2
714,4,16,1,1,24,4.0,15.0,3,3.75,5.0,8.0,13,54.17,1,0
714,4,17,1,1,12,2.0,12.0,0,6.0,0.0,inf,6,50.0,2,0
718,4,2,1,1,24,4.0,38.0,2,9.5,19.0,12.0,8,33.33,4,2
718,4,4,1,1,26,4.0,23.0,0,5.75,0.0,inf,13,50.0,2,1
718,4,5,2,2,32,5.0,67.0,1,13.4,67.0,30.0,5,15.62,9,2
718,4,6,2,2,49,8.0,58.0,1,7.25,58.0,48.0,11,22.45,3,1
718,4,7,1,1,7,1.0,7.0,2,7.0,3.5,3.0,2,28.57,0,0
718,4,11,2,2,44,7.0,46.0,3,6.57,15.33,14.0,20,45.45,4,2
718,4,13,1,1,18,3.0,21.0,0,7.0,0.0,inf,4,22.22,1,0
718,4,16,2,2,44,7.0,58.0,0,8.29,0.0,inf,13,29.55,7,1
718,4,17,2,2,38,6.0,53.0,1,8.83,53.0,32.0,13,34.21,7,1
731,4,4,1,1,26,4.0,36.0,0,9.0,0.0,inf,9,34.62,2,2
731,4,5,2,2,42,7.0,48.0,4,6.86,12.0,10.25,18,42.86,3,3
731,4,6,1,1,19,3.0,35.0,0,11.67,0.0,inf,2,10.53,3,1
731,4,7,1,1,25,4.0,35.0,1,8.75,35.0,24.0,6,24.0,2,2
731,4,9,1,1,24,4.0,22.0,2,5.5,11.0,12.0,11,45.83,2,0
731,4,11,1,1,18,3.0,20.0,2,6.67,10.0,9.0,6,33.33,2,0
731,4,16,1,1,18,3.0,33.0,0,11.0,0.0,inf,3,16.67,4,1
735,4,4,2,2,31,5.0,38.0,1,7.6,38.0,30.0,10,32.26,3,1
735,4,5,1,1,6,1.0,12.0,0,12.0,0.0,inf,1,16.67,2,0
735,4,6,1,1,12,2.0,21.0,0,10.5,0.0,inf,0,0.0,3,0
735,4,9,1,1,13,2.0,15.0,0,7.5,0.0,inf,3,23.08,1,0
735,4,16,1,1,12,2.0,22.0,0,11.0,0.0,inf,2,16.67,0,2
739,4,2,1,1,29,4.0,37.0,2,9.25,18.5,12.0,10,34.48,2,2
739,4,4,2,2,27,4.0,40.0,1,10.0,40.0,24.0,6,22.22,2,2
739,4,5,2,2,31,5.0,57.0,0,11.4,0.0,inf,7,22.58,7,2
739,4,6,3,3,57,9.0,89.0,2,9.89,44.5,27.0,16,28.07,6,5
739,4,7,1,1,24,4.0,26.0,0,6.5,0.0,inf,8,33.33,2,1
739,4,9,1,1,14,2.0,14.0,0,7.0,0.0,inf,8,57.14,1,1
739,4,13,2,2,39,6.0,58.0,0,9.67,0.0,inf,12,30.77,6,2
743,4,4,1,1,24,4.0,28.0,3,7.0,9.33,8.0,9,37.5,1,2
743,4,5,2,2,46,7.0,50.0,2,7.14,25.0,22.0,17,36.96,4,1
743,4,7,1,1,25,4.0,16.0,2,4.0,8.0,12.0,13,52.0,1,0
743,4,11,2,2,50,8.0,52.0,4,6.5,13.0,12.0,17,34.0,3,2
743,4,17,1,1,13,2.0,29.0,0,14.5,0.0,inf,3,23.08,3,2
748,4,2,2,2,52,8.0,69.0,3,8.62,23.0,16.0,17,32.69,8,1
748,4,4,1,1,19,3.0,12.0,0,4.0,0.0,inf,11,57.89,1,0
748,4,5,2,2,45,7.0,69.0,0,9.86,0.0,inf,10,22.22,5,4
748,4,6,1,1,18,3.0,12.0,0,4.0,0.0,inf,8,44.44,0,0
748,4,7,2,2,37,6.0,34.0,4,5.67,8.5,9.0,24,64.86,5,1
748,4,9,2,2,41,6.0,58.0,1,9.67,58.0,36.0,11,26.83,4,3
748,4,11,1,1,18,3.0,25.0,0,8.33,0.0,inf,6,33.33,3,0
748,4,13,2,2,35,5.0,49.0,2,9.8,24.5,17.0,14,40.0,7,1
748,4,17,1,1,26,4.0,22.0,1,5.5,22.0,24.0,8,30.77,1,0
756,4,4,1,1,18,3.0,22.0,1,7.33,22.0,18.0,2,11.11,0,1
756,4,5,2,2,30,5.0,31.0,3,6.2,10.33,10.0,9,30.0,2,1
756,4,6,2,2,30,5.0,29.0,0,5.8,0.0,inf,5,16.67,1,0
756,4,7,1,1,13,2.0,11.0,0,5.5,0.0,inf,7,53.85,0,0
756,4,11,2,2,12,2.0,16.0,0,8.0,0.0,inf,2,16.67,2,0
756,4,13,1,1,25,4.0,18.0,0,4.5,0.0,inf,13,52.0,1,0
756,4,16,2,2,48,8.0,55.0,4,6.88,13.75,12.0,13,27.08,5,1
756,4,17,1,1,18,3.0,28.0,0,9.33,0.0,inf,5,27.78,3,1
757,4,6,1,1,6,1.0,12.0,0,12.0,0.0,inf,0,0.0,2,0
757,4,13,1,1,13,2.0,18.0,0,9.0,0.0,inf,1,7.69,1,0
757,4,16,1,1,6,1.0,14.0,0,14.0,0.0,inf,0,0.0,1,1
764,4,17,1,1,18,3.0,47.0,0,15.67,0.0,inf,5,27.78,3,5
768,4,6,1,1,24,4.0,26.0,0,6.5,0.0,inf,9,37.5,2,1
768,4,7,1,1,24,4.0,42.0,1,10.5,42.0,23.0,7,29.17,3,3
768,4,9,1,1,25,4.0,18.0,1,4.5,18.0,24.0,10,40.0,1,0
768,4,11,1,1,20,3.0,28.0,0,9.33,0.0,inf,10,50.0,2,2
768,4,17,1,1,24,4.0,27.0,0,6.75,0.0,inf,10,41.67,0,2
770,4,2,2,2,30,5.0,37.0,0,7.4,0.0,inf,15,50.0,3,3
770,4,4,1,1,18,3.0,31.0,1,10.33,31.0,18.0,6,33.33,6,0
770,4,5,2,2,51,8.0,69.0,2,8.62,34.5,24.0,23,45.1,8,3
770,4,6,2,2,48,8.0,53.0,2,6.62,26.5,22.5,16,33.33,5,0
770,4,9,1,1,19,3.0,29.0,1,9.67,29.0,18.0,4,21.05,1,1
770,4,11,1,1,25,4.0,28.0,1,7.0,28.0,24.0,10,40.0,2,1
770,4,13,1,1,25,4.0,27.0,2,6.75,13.5,12.0,11,44.0,2,1
770,4,17,1,1,24,4.0,23.0,2,5.75,11.5,12.0,11,45.83,2,0
4,5,2,3,3,69,11.0,67.0,5,6.09,13.4,13.2,28,40.58,6,1
4,5,5,2,2,50,8.0,72.0,2,9.0,36.0,24.0,15,30.0,8,2
4,5,6,3,3,69,11.0,80.0,3,7.27,26.67,22.0,21,30.43,7,2
4,5,7,1,1,13,2.0,16.0,1,8.0,16.0,12.0,3,23.08,2,0
4,5,11,2,2,43,7.0,61.0,0,8.71,0.0,inf,14,32.56,10,0
4,5,13,2,2,42,7.0,53.0,0,7.57,0.0,inf,11,26.19,5,1
4,5,16,1,1,12,2.0,16.0,0,8.0,0.0,inf,2,16.67,2,0
4,5,17,2,2,38,6.0,38.0,4,6.33,9.5,9.0,18,47.37,6,0
6,5,2,2,2,18,3.0,30.0,0,10.0,0.0,inf,2,11.11,1,2
6,5,5,3,3,30,5.0,43.0,3,8.6,14.33,10.0,8,26.67,5,1
6,5,7,1,1,25,4.0,21.0,0,5.25,0.0,inf,6,24.0,0,0
6,5,9,2,2,37,6.0,52.0,1,8.67,52.0,36.0,9,24.32,4,2
6,5,11,2,2,44,7.0,53.0,1,7.57,53.0,42.0,14,31.82,3,1
6,5,13,1,1,6,1.0,15.0,0,15.0,0.0,inf,1,16.67,0,2
6,5,16,2,2,42,7.0,41.0,5,5.86,8.2,8.4,22,52.38,2,3
6,5,17,1,1,14,2.0,18.0,2,9.0,9.0,6.0,3,21.43,2,0
11,5,2,1,1,19,3.0,30.0,3,10.0,10.0,6.0,7,36.84,3,1
11,5,16,2,2,43,7.0,57.0,2,8.14,28.5,21.0,16,37.21,6,2
14,5,2,2,2,46,7.0,57.0,2,8.14,28.5,22.0,21,45.65,10,0
14,5,5,2,2,48,8.0,62.0,2,7.75,31.0,23.5,13,27.08,8,0
14,5,6,2,2,48,8.0,53.0,5,6.62,10.6,9.6,23,47.92,3,3
14,5,11,1,1,25,4.0,37.0,0,9.25,0.0,inf,10,40.0,5,1
14,5,16,2,2,51,8.0,70.0,2,8.75,35.0,24.0,12,23.53,7,0
14,5,17,2,2,47,7.0,50.0,3,7.14,16.67,15.0,16,34.04,5,0
25,5,6,1,1,13,2.0,17.0,0,8.5,0.0,inf,5,38.46,1,1
34,5,2,1,1,19,3.0,31.0,0,10.33,0.0,inf,5,26.32,4,1
37,5,5,1,1,12,2.0,9.0,0,4.5,0.0,inf,3,25.0,0,0
37,5,9,2,2,36,6.0,41.0,1,6.83,41.0,36.0,11,30.56,2,2
37,5,11,1,1,12,2.0,12.0,1,6.0,12.0,12.0,4,33.33,1,0
37,5,17,1,1,6,1.0,5.0,0,5.0,0.0,inf,4,66.67,1,0
44,5,6,1,1,19,3.0,47.0,0,15.67,0.0,inf,0,0.0,4,3
58,5,13,1,1,18,3.0,32.0,0,10.67,0.0,inf,2,11.11,1,2
63,5,9,1,1,7,1.0,12.0,0,12.0,0.0,inf,1,14.29,0,1
63,5,17,1,1,12,2.0,10.0,1,5.0,10.0,12.0,5,41.67,1,0
64,5,2,2,2,42,7.0,60.0,0,8.57,0.0,inf,14,33.33,7,2
64,5,5,1,1,24,4.0,19.0,2,4.75,9.5,12.0,15,62.5,2,1
64,5,6,2,2,49,8.0,66.0,3,8.25,22.0,16.0,12,24.49,7,1
64,5,9,1,1,24,4.0,35.0,0,8.75,0.0,inf,8,33.33,6,0
64,5,11,2,2,42,7.0,56.0,3,8.0,18.67,14.0,19,45.24,8,1
64,5,13,2,2,36,6.0,42.0,1,7.0,42.0,36.0,16,44.44,5,1
64,5,16,2,2,49,8.0,70.0,1,8.75,70.0,48.0,7,14.29,6,2
64,5,17,1,1,25,4.0,54.0,1,13.5,54.0,24.0,8,32.0,2,6
66,5,6,1,1,6,1.0,21.0,0,21.0,0.0,inf,1,16.67,2,2
66,5,7,1,1,6,1.0,9.0,0,9.0,0.0,inf,3,50.0,2,0
66,5,11,1,1,12,2.0,15.0,0,7.5,0.0,inf,3,25.0,2,0
74,5,2,1,1,24,4.0,29.0,1,7.25,29.0,24.0,10,41.67,5,0
74,5,5,1,1,19,3.0,17.0,0,5.67,0.0,inf,11,57.89,3,0
74,5,6,1,1,19,3.0,32.0,1,10.67,32.0,18.0,9,47.37,4,2
74,5,7,2,2,44,7.0,47.0,2,6.71,23.5,21.0,12,27.27,5,0
74,5,13,1,1,26,4.0,22.0,2,5.5,11.0,12.0,15,57.69,4,0
74,5,16,1,1,12,2.0,14.0,0,7.0,0.0,inf,5,41.67,2,0
86,5,6,2,2,46,7.0,91.0,2,13.0,45.5,22.0,17,36.96,11,4
86,5,9,2,2,48,8.0,68.0,1,8.5,68.0,46.0,13,27.08,6,2
86,5,13,2,2,49,8.0,44.0,2,5.5,22.0,24.0,21,42.86,3,1
86,5,16,1,1,24,4.0,30.0,2,7.5,15.0,12.0,12,50.0,6,0
86,5,17,1,1,25,4.0,38.0,1,9.5,38.0,24.0,10,40.0,6,1
97,5,5,1,1,25,4.0,38.0,0,9.5,0.0,inf,4,16.0,3,1
97,5,16,1,1,18,3.0,27.0,0,9.0,0.0,inf,4,22.22,0,2
104,5,2,1,1,12,2.0,29.0,0,14.5,0.0,inf,3,25.0,3,2
104,5,5,1,1,14,2.0,11.0,1,5.5,11.0,13.0,8,57.14,1,0
104,5,6,1,1,13,2.0,16.0,1,8.0,16.0,12.0,3,23.08,1,0
104,5,7,2,2,43,7.0,64.0,3,9.14,21.33,14.0,9,20.93,1,4
104,5,11,1,1,12,2.0,17.0,0,8.5,0.0,inf,4,33.33,1,1
104,5,13,1,1,25,4.0,39.0,2,9.75,19.5,12.0,7,28.0,3,2
104,5,17,2,2,50,8.0,61.0,4,7.62,15.25,12.0,21,42.0,4,3
105,5,6,2,2,42,7.0,32.0,0,4.57,0.0,inf,18,42.86,1,0
105,5,9,1,1,19,3.0,28.0,2,9.33,14.0,9.0,8,42.11,2,2
112,5,7,1,1,27,4.0,37.0,2,9.25,18.5,12.0,9,33.33,1,3
112,5,13,1,1,24,4.0,29.0,0,7.25,0.0,inf,9,37.5,4,0
116,5,6,1,1,24,4.0,30.0,0,7.5,0.0,inf,8,33.33,4,0
116,5,13,1,1,25,4.0,51.0,1,12.75,51.0,24.0,5,20.0,10,0
116,5,16,1,1,24,4.0,39.0,0,9.75,0.0,inf,8,33.33,6,1
116,5,17,1,1,25,4.0,41.0,0,10.25,0.0,inf,7,28.0,4,2
119,5,2,1,1,24,4.0,37.0,3,9.25,12.33,8.0,11,45.83,3,3
119,5,6,1,1,12,2.0,22.0,0,11.0,0.0,inf,4,33.33,2,1
119,5,13,1,1,6,1.0,3.0,0,3.0,0.0,inf,3,50.0,0,0
119,5,16,1,1,6,1.0,8.0,0,8.0,0.0,inf,3,50.0,0,1
122,5,5,1,1,12,2.0,9.0,0,4.5,0.0,inf,4,33.33,1,0
122,5,9,1,1,13,2.0,11.0,1,5.5,11.0,12.0,4,30.77,0,0
122,5,11,1,1,26,4.0,45.0,1,11.25,45.0,24.0,4,15.38,6,1
122,5,17,1,1,25,4.0,44.0,1,11.0,44.0,23.0,6,24.0,5,2
129,5,2,2,2,49,8.0,74.0,4,9.25,18.5,12.0,16,32.65,9,2
129,5,5,2,2,50,8.0,50.0,1,6.25,50.0,48.0,23,46.0,6,1
129,5,6,1,1,25,4.0,32.0,1,8.0,32.0,24.0,7,28.0,4,0
129,5,7,2,2,49,8.0,55.0,2,6.88,27.5,24.0,15,30.61,4,1
129,5,9,2,2,49,8.0,79.0,3,9.88,26.33,16.0,20,40.82,11,3
129,5,11,2,2,50,8.0,45.0,2,5.62,22.5,24.0,25,50.0,5,1
129,5,13,2,2,49,8.0,56.0,2,7.0,28.0,24.0,21,42.86,5,1
129,5,16,2,2,49,8.0,62.0,2,7.75,31.0,24.0,19,38.78,5,3
134,5,5,2,2,51,8.0,52.0,5,6.5,10.4,9.6,26,50.98,7,1
134,5,6,1,1,26,4.0,30.0,1,7.5,30.0,24.0,8,30.77,2,1
134,5,9,1,1,13,2.0,28.0,0,14.0,0.0,inf,3,23.08,2,2
134,5,13,2,2,37,6.0,31.0,2,5.17,15.5,18.0,18,48.65,3,0
134,5,17,1,1,27,4.0,28.0,1,7.0,28.0,24.0,6,22.22,0,1
137,5,2,3,3,68,11.0,61.0,5,5.55,12.2,13.4,26,38.24,0,3
137,5,5,3,3,67,11.0,66.0,2,6.0,33.0,33.0,20,29.85,4,1
137,5,7,2,2,50,8.0,54.0,1,6.75,54.0,48.0,14,28.0,2,1
137,5,9,3,3,71,11.0,89.0,4,8.09,22.25,17.5,20,28.17,4,4
137,5,11,2,2,36,6.0,32.0,2,5.33,16.0,18.0,18,50.0,2,1
137,5,13,2,2,49,8.0,52.0,0,6.5,0.0,inf,18,36.73,4,1
137,5,16,2,2,37,6.0,31.0,0,5.17,0.0,inf,19,51.35,4,0
137,5,17,1,1,24,4.0,46.0,0,11.5,0.0,inf,6,25.0,5,2
140,5,6,1,1,12,2.0,16.0,0,8.0,0.0,inf,3,25.0,0,1
140,5,7,1,1,15,2.0,21.0,0,10.5,0.0,inf,2,13.33,1,1
140,5,16,1,1,13,2.0,16.0,0,8.0,0.0,inf,5,38.46,2,0
151,5,6,1,1,12,2.0,36.0,0,18.0,0.0,inf,1,8.33,3,3
151,5,9,1,1,6,1.0,13.0,0,13.0,0.0,inf,1,16.67,1,1
156,5,2,1,1,25,4.0,42.0,1,10.5,42.0,24.0,5,20.0,4,1
163,5,17,1,1,24,4.0,33.0,0,8.25,0.0,inf,10,41.67,3,2
167,5,2,1,1,12,2.0,24.0,0,12.0,0.0,inf,2,16.67,1,2
168,5,2,1,1,25,4.0,19.0,0,4.75,0.0,inf,11,44.0,0,1
168,5,5,1,1,24,4.0,43.0,1,10.75,43.0,24.0,7,29.17,3,3
168,5,6,1,1,24,4.0,23.0,2,5.75,11.5,12.0,9,37.5,1,0
168,5,9,1,1,26,4.0,28.0,3,7.0,9.33,8.0,7,26.92,3,0
168,5,13,1,1,24,4.0,26.0,4,6.5,6.5,6.0,12,50.0,1,2
168,5,17,1,1,26,4.0,35.0,0,8.75,0.0,inf,6,23.08,4,1
174,5,2,1,1,25,4.0,22.0,0,5.5,0.0,inf,11,44.0,1,1
174,5,6,1,1,25,4.0,54.0,0,13.5,0.0,inf,7,28.0,3,5
174,5,7,1,1,25,4.0,27.0,1,6.75,27.0,24.0,11,44.0,1,2
174,5,11,1,1,25,4.0,26.0,1,6.5,26.0,24.0,10,40.0,2,1
174,5,13,1,1,25,4.0,40.0,1,10.0,40.0,24.0,8,32.0,5,1
174,5,17,1,1,26,4.0,38.0,0,9.5,0.0,inf,11,42.31,4,2
191,5,5,1,1,12,2.0,24.0,0,12.0,0.0,inf,3,25.0,0,3
191,5,7,1,1,24,4.0,13.0,4,3.25,3.25,6.0,15,62.5,1,0
191,5,16,1,1,24,4.0,20.0,1,5.0,20.0,24.0,12,50.0,1,1
191,5,17,1,1,24,4.0,29.0,0,7.25,0.0,inf,9,37.5,1,2
203,5,2,2,2,30,5.0,39.0,2,7.8,19.5,15.0,6,20.0,3,1
203,5,9,1,1,13,2.0,17.0,0,8.5,0.0,inf,3,23.08,2,0
203,5,16,1,1,18,3.0,39.0,0,13.0,0.0,inf,1,5.56,2,3
207,5,2,1,1,6,1.0,18.0,0,18.0,0.0,inf,1,16.67,1,2
207,5,11,1,1,6,1.0,15.0,0,15.0,0.0,inf,2,33.33,2,1
207,5,13,2,2,31,5.0,37.0,1,7.4,37.0,30.0,7,22.58,3,0
209,5,13,1,1,6,1.0,13.0,0,13.0,0.0,inf,2,33.33,3,0
209,5,17,1,1,6,1.0,13.0,0,13.0,0.0,inf,1,16.67,1,1
212,5,5,2,2,49,8.0,58.0,3,7.25,19.33,16.0,21,42.86,7,2
212,5,6,2,2,36,6.0,40.0,2,6.67,20.0,18.0,17,47.22,4,2
212,5,7,2,2,49,8.0,48.0,1,6.0,48.0,48.0,22,44.9,4,1
212,5,9,3,3,50,8.0,57.0,1,7.12,57.0,48.0,19,38.0,8,0
212,5,11,2,2,38,6.0,49.0,1,8.17,49.0,36.0,14,36.84,8,0
212,5,13,2,2,48,8.0,49.0,0,6.12,0.0,inf,22,45.83,5,2
212,5,16,2,2,48,8.0,73.0,0,9.12,0.0,inf,19,39.58,11,2
212,5,17,2,2,48,8.0,91.0,0,11.38,0.0,inf,11,22.92,9,5
223,5,2,3,3,55,9.0,67.0,2,7.44,33.5,27.0,23,41.82,8,2
223,5,5,3,3,67,11.0,85.0,2,7.73,42.5,33.0,28,41.79,9,4
223,5,7,1,1,13,2.0,22.0,0,11.0,0.0,inf,3,23.08,2,1
223,5,9,2,2,55,9.0,62.0,2,6.89,31.0,24.0,16,29.09,7,0
223,5,11,1,1,19,3.0,19.0,0,6.33,0.0,inf,12,63.16,4,0
223,5,13,2,2,47,7.0,57.0,4,8.14,14.25,11.25,21,44.68,9,0
223,5,16,2,2,31,5.0,36.0,1,7.2,36.0,30.0,10,32.26,4,0
223,5,17,1,1,28,4.0,37.0,2,9.25,18.5,12.0,5,17.86,1,2
224,5,2,2,2,36,6.0,43.0,0,7.17,0.0,inf,12,33.33,4,1
224,5,5,2,2,49,8.0,49.0,3,6.12,16.33,16.0,21,42.86,6,0
224,5,7,2,2,48,8.0,65.0,2,8.12,32.5,24.0,15,31.25,7,2
224,5,9,2,2,42,7.0,81.0,1,11.57,81.0,42.0,9,21.43,4,6
224,5,11,1,1,25,4.0,32.0,2,8.0,16.0,12.0,9,36.0,3,1
224,5,13,1,1,25,4.0,44.0,1,11.0,44.0,24.0,5,20.0,6,1
224,5,16,1,1,24,4.0,26.0,0,6.5,0.0,inf,7,29.17,3,0
230,5,7,1,1,24,4.0,22.0,0,5.5,0.0,inf,7,29.17,0,1
230,5,9,2,2,30,5.0,39.0,0,7.8,0.0,inf,7,23.33,3,1
230,5,13,1,1,6,1.0,8.0,0,8.0,0.0,inf,1,16.67,1,0
230,5,16,2,2,18,3.0,15.0,2,5.0,7.5,9.0,5,27.78,1,0
230,5,17,1,1,7,1.0,21.0,0,21.0,0.0,inf,1,14.29,0,3
234,5,2,2,2,38,6.0,70.0,0,11.67,0.0,inf,9,23.68,3,5
234,5,5,2,2,49,8.0,60.0,1,7.5,60.0,48.0,16,32.65,2,3
234,5,6,1,1,12,2.0,18.0,1,9.0,18.0,12.0,2,16.67,0,1
234,5,7,2,2,37,6.0,45.0,0,7.5,0.0,inf,11,29.73,3,2
234,5,9,1,1,25,4.0,27.0,1,6.75,27.0,24.0,9,36.0,3,0
234,5,11,2,2,50,8.0,52.0,5,6.5,10.4,9.6,15,30.0,2,2
234,5,13,2,2,30,5.0,51.0,1,10.2,51.0,30.0,10,33.33,4,3
234,5,17,2,2,48,8.0,54.0,4,6.75,13.5,12.0,17,35.42,1,3
240,5,7,1,1,6,1.0,8.0,0,8.0,0.0,inf,2,33.33,1,0
240,5,13,1,1,9,1.0,19.0,0,19.0,0.0,inf,0,0.0,1,1
241,5,7,2,2,49,8.0,48.0,6,6.0,8.0,8.0,19,38.78,3,1
241,5,9,2,2,48,8.0,57.0,1,7.12,57.0,48.0,16,33.33,5,1
245,5,6,1,1,24,4.0,33.0,1,8.25,33.0,24.0,6,25.0,1,2
245,5,7,1,1,24,4.0,22.0,0,5.5,0.0,inf,8,33.33,2,0
245,5,9,1,1,24,4.0,18.0,1,4.5,18.0,24.0,11,45.83,0,1
245,5,11,1,1,25,4.0,18.0,4,4.5,4.5,6.0,13,52.0,1,0
245,5,13,1,1,18,3.0,24.0,1,8.0,24.0,18.0,6,33.33,4,0
245,5,17,1,1,18,3.0,37.0,0,12.33,0.0,inf,5,27.78,1,4
250,5,5,1,1,6,1.0,22.0,0,22.0,0.0,inf,0,0.0,2,2
250,5,6,1,1,24,4.0,23.0,0,5.75,0.0,inf,8,33.33,2,0
250,5,7,2,2,48,8.0,50.0,3,6.25,16.67,16.0,15,31.25,5,0
250,5,9,2,2,51,8.0,56.0,2,7.0,28.0,24.0,24,47.06,6,1
250,5,13,2,2,49,8.0,57.0,2,7.12,28.5,24.0,14,28.57,6,1
250,5,16,2,2,49,8.0,59.0,1,7.38,59.0,48.0,14,28.57,4,1
250,5,17,1,1,24,4.0,30.0,1,7.5,30.0,24.0,12,50.0,1,3
251,5,2,2,2,49,8.0,61.0,1,7.62,61.0,48.0,20,40.82,7,2
251,5,5,2,2,49,8.0,65.0,1,8.12,65.0,48.0,15,30.61,2,4
251,5,6,2,2,31,5.0,32.0,2,6.4,16.0,15.0,13,41.94,2,1
251,5,7,2,2,36,6.0,37.0,1,6.17,37.0,36.0,11,30.56,1,1
251,5,9,2,2,48,8.0,37.0,5,4.62,7.4,9.6,22,45.83,1,1
