player_id,season_id,phase,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_avg,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded
663,4,Death Over,6,6,38,6.0,71.0,3,11.83,23.67,11.33,9,23.68,6,5
663,4,Middle Over,14,14,181,30.0,197.0,5,6.57,39.4,34.8,68,37.57,17,4
663,4,Powerplay Over,9,9,72,12.0,82.0,3,6.83,27.33,22.0,32,44.44,11,1
674,4,Death Over,8,8,63,10.0,108.0,0,10.8,0.0,inf,13,20.63,8,6
674,4,Middle Over,5,5,30,5.0,39.0,0,7.8,0.0,inf,8,26.67,5,0
674,4,Powerplay Over,12,12,182,30.0,167.0,11,5.57,15.18,15.82,100,54.95,26,1
680,4,Death Over,4,4,30,5.0,32.0,3,6.4,10.67,10.0,11,36.67,2,1
680,4,Middle Over,9,9,116,19.0,116.0,1,6.11,116.0,114.0,38,32.76,6,3
680,4,Powerplay Over,7,7,73,12.0,91.0,3,7.58,30.33,24.0,32,43.84,10,2
682,4,Death Over,5,5,34,5.0,45.0,1,9.0,45.0,30.0,8,23.53,2,2
682,4,Middle Over,6,6,49,8.0,61.0,3,7.62,20.33,16.0,16,32.65,7,1
682,4,Powerplay Over,5,5,43,7.0,43.0,1,6.14,43.0,42.0,18,41.86,5,0
695,4,Death Over,4,4,32,5.0,53.0,2,10.6,26.5,15.0,4,12.5,4,2
695,4,Middle Over,6,6,55,9.0,98.0,2,10.89,49.0,27.0,14,25.45,15,1
695,4,Powerplay Over,4,4,24,4.0,27.0,1,6.75,27.0,24.0,12,50.0,5,0
701,4,Powerplay Over,2,2,24,4.0,45.0,1,11.25,45.0,24.0,8,33.33,3,3
703,4,Death Over,1,1,9,1.0,14.0,0,14.0,0.0,inf,2,22.22,2,0
703,4,Middle Over,2,2,26,4.0,35.0,0,8.75,0.0,inf,5,19.23,3,0
708,4,Middle Over,1,1,6,1.0,23.0,0,23.0,0.0,inf,0,0.0,2,2
710,4,Death Over,2,2,26,4.0,39.0,2,9.75,19.5,12.0,9,34.62,1,3
710,4,Middle Over,5,5,36,6.0,39.0,2,6.5,19.5,18.0,15,41.67,5,0
710,4,Powerplay Over,5,5,49,8.0,72.0,2,9.0,36.0,24.0,16,32.65,7,3
712,4,Death Over,2,2,24,4.0,24.0,5,6.0,4.8,4.8,9,37.5,3,0
712,4,Middle Over,4,4,49,8.0,51.0,2,6.38,25.5,24.5,15,30.61,5,0
712,4,Powerplay Over,2,2,13,2.0,24.0,0,12.0,0.0,inf,1,7.69,3,1
713,4,Death Over,4,4,44,7.0,72.0,1,10.29,72.0,42.0,10,22.73,6,3
713,4,Middle Over,3,3,26,4.0,34.0,2,8.5,17.0,12.0,10,38.46,3,1
713,4,Powerplay Over,5,5,49,8.0,60.0,1,7.5,60.0,48.0,23,46.94,11,0
714,4,Death Over,2,2,13,2.0,18.0,0,9.0,0.0,inf,3,23.08,2,0
714,4,Middle Over,5,5,61,10.0,75.0,2,7.5,37.5,30.0,21,34.43,6,3
714,4,Powerplay Over,5,5,39,6.0,76.0,0,12.67,0.0,inf,12,30.77,12,2
715,4,Middle Over,3,3,24,4.0,41.0,1,10.25,41.0,24.0,10,41.67,4,3
719,4,Death Over,6,6,51,8.0,64.0,4,8.0,16.0,12.0,15,29.41,3,3
719,4,Middle Over,11,11,137,22.0,145.0,3,6.59,48.33,44.0,48,35.04,6,6
719,4,Powerplay Over,5,5,37,6.0,35.0,1,5.83,35.0,36.0,17,45.95,3,1
726,4,Death Over,6,6,49,8.0,71.0,2,8.88,35.5,24.0,13,26.53,7,2
726,4,Middle Over,6,6,62,10.0,90.0,4,9.0,22.5,14.75,15,24.19,5,5
726,4,Powerplay Over,7,7,61,10.0,68.0,3,6.8,22.67,20.0,27,44.26,6,2
728,4,Middle Over,3,3,31,5.0,39.0,3,7.8,13.0,10.0,9,29.03,4,1
728,4,Powerplay Over,4,4,36,6.0,28.0,0,4.67,0.0,inf,19,52.78,3,0
730,4,Death Over,3,3,24,4.0,44.0,2,11.0,22.0,12.0,6,25.0,5,2
730,4,Middle Over,3,3,19,3.0,44.0,1,14.67,44.0,18.0,5,26.32,5,3
730,4,Powerplay Over,3,3,33,5.0,41.0,0,8.2,0.0,inf,18,54.55,7,1
737,4,Death Over,2,2,18,3.0,24.0,2,8.0,12.0,9.0,4,22.22,3,0
737,4,Middle Over,2,2,13,2.0,24.0,1,12.0,24.0,12.0,3,23.08,0,3
737,4,Powerplay Over,3,3,39,6.0,36.0,2,6.0,18.0,18.0,20,51.28,3,2
755,4,Death Over,14,14,124,20.0,169.0,7,8.45,24.14,17.14,32,25.81,13,6
755,4,Middle Over,6,6,37,6.0,64.0,1,10.67,64.0,36.0,9,24.32,8,1
755,4,Powerplay Over,15,15,212,35.0,222.0,6,6.34,37.0,33.0,100,47.17,27,4
7,5,Death Over,8,8,55,9.0,91.0,5,10.11,18.2,10.8,14,25.45,14,1
7,5,Middle Over,12,12,165,27.0,195.0,4,7.22,48.75,39.0,51,30.91,19,4
7,5,Powerplay Over,10,10,116,19.0,117.0,6,6.16,19.5,19.0,47,40.52,13,1
16,5,Death Over,2,2,20,3.0,34.0,3,11.33,11.33,6.0,6,30.0,2,3
16,5,Middle Over,3,3,30,5.0,45.0,1,9.0,45.0,30.0,10,33.33,6,0
16,5,Powerplay Over,2,2,12,2.0,8.0,1,4.0,8.0,12.0,7,58.33,1,0
21,5,Middle Over,1,1,6,1.0,13.0,0,13.0,0.0,inf,1,16.67,1,1
21,5,Powerplay Over,1,1,6,1.0,13.0,0,13.0,0.0,inf,2,33.33,3,0
27,5,Death Over,4,4,24,4.0,31.0,2,7.75,15.5,12.0,7,29.17,1,2
27,5,Middle Over,9,9,122,20.0,131.0,5,6.55,26.2,24.0,39,31.97,13,0
27,5,Powerplay Over,2,2,12,2.0,30.0,0,15.0,0.0,inf,4,33.33,2,3
32,5,Death Over,7,7,59,9.0,86.0,3,9.56,28.67,18.0,13,22.03,7,3
32,5,Middle Over,5,5,44,7.0,61.0,2,8.71,30.5,21.0,13,29.55,8,1
32,5,Powerplay Over,11,11,157,26.0,171.0,5,6.58,34.2,30.0,77,49.04,22,4
38,5,Death Over,1,1,1,0.0,1.0,0,inf,0.0,0.0,0,0.0,0,0
38,5,Middle Over,5,5,52,8.0,70.0,1,8.75,70.0,48.0,14,26.92,3,4
38,5,Powerplay Over,3,3,25,4.0,33.0,0,8.25,0.0,inf,8,32.0,3,1
47,5,Death Over,6,6,37,6.0,52.0,1,8.67,52.0,36.0,7,18.92,3,2
47,5,Middle Over,9,9,145,24.0,159.0,4,6.62,39.75,36.0,45,31.03,10,3
47,5,Powerplay Over,4,4,30,5.0,25.0,0,5.0,0.0,inf,14,46.67,3,0
49,5,Death Over,1,1,3,0.0,9.0,0,inf,0.0,inf,0,0.0,0,1
49,5,Middle Over,2,2,12,2.0,18.0,0,9.0,0.0,inf,2,16.67,2,0
61,5,Death Over,8,8,84,14.0,170.0,6,12.14,28.33,13.83,18,21.43,16,9
61,5,Middle Over,1,1,6,1.0,4.0,0,4.0,0.0,inf,2,33.33,0,0
61,5,Powerplay Over,9,9,114,19.0,136.0,4,7.16,34.0,27.0,38,33.33,13,2
76,5,Death Over,7,7,46,7.0,71.0,5,10.14,14.2,8.4,15,32.61,7,3
76,5,Middle Over,3,3,19,3.0,23.0,1,7.67,23.0,18.0,7,36.84,0,2
76,5,Powerplay Over,9,9,150,25.0,139.0,8,5.56,17.38,18.0,81,54.0,16,4
81,5,Death Over,7,7,48,8.0,87.0,2,10.88,43.5,24.0,9,18.75,4,6
81,5,Middle Over,11,11,158,26.0,189.0,7,7.27,27.0,22.29,57,36.08,12,10
81,5,Powerplay Over,3,3,18,3.0,24.0,0,8.0,0.0,inf,6,33.33,4,0
88,5,Middle Over,3,3,34,5.0,46.0,0,9.2,0.0,inf,6,17.65,2,2
88,5,Powerplay Over,1,1,6,1.0,7.0,0,7.0,0.0,inf,4,66.67,1,0
92,5,Death Over,3,3,19,3.0,41.0,1,13.67,41.0,18.0,5,26.32,3,3
92,5,Middle Over,5,5,36,6.0,41.0,1,6.83,41.0,36.0,14,38.89,5,1
92,5,Powerplay Over,6,6,72,12.0,88.0,5,7.33,17.6,14.4,38,52.78,17,0
93,5,Death Over,3,3,15,2.0,25.0,1,12.5,25.0,14.0,4,26.67,3,1
93,5,Middle Over,4,4,69,11.0,94.0,2,8.55,47.0,33.0,16,23.19,9,2
93,5,Powerplay Over,1,1,6,1.0,15.0,0,15.0,0.0,inf,0,0.0,1,1
96,5,Death Over,14,14,154,25.0,185.0,17,7.4,10.88,8.65,46,29.87,17,3
96,5,Middle Over,9,9,59,9.0,52.0,4,5.78,13.0,13.5,28,47.46,3,1
96,5,Powerplay Over,14,14,138,23.0,113.0,1,4.91,113.0,132.0,71,51.45,11,1
104,5,Middle Over,1,1,12,2.0,10.0,1,5.0,10.0,12.0,5,41.67,1,0
104,5,Powerplay Over,1,1,7,1.0,12.0,0,12.0,0.0,inf,1,14.29,0,1
109,5,Death Over,6,6,37,6.0,55.0,2,9.17,27.5,18.0,7,18.92,2,3
109,5,Middle Over,12,12,183,30.0,202.0,4,6.73,50.5,45.0,57,31.15,13,6
109,5,Powerplay Over,6,6,55,9.0,61.0,2,6.78,30.5,27.0,24,43.64,6,2
112,5,Death Over,1,1,6,1.0,8.0,0,8.0,0.0,inf,1,16.67,0,0
112,5,Middle Over,6,6,66,11.0,62.0,2,5.64,31.0,33.0,22,33.33,4,1
112,5,Powerplay Over,6,6,62,10.0,74.0,2,7.4,37.0,30.0,23,37.1,5,3
121,5,Death Over,6,6,43,7.0,71.0,5,10.14,14.2,8.4,9,20.93,6,3
121,5,Middle Over,7,7,68,11.0,89.0,2,8.09,44.5,33.0,22,32.35,8,3
121,5,Powerplay Over,8,8,100,16.0,136.0,3,8.5,45.33,32.0,40,40.0,17,4
133,5,Death Over,6,6,52,8.0,60.0,6,7.5,10.0,8.0,9,17.31,4,0
133,5,Middle Over,6,6,66,11.0,57.0,4,5.18,14.25,16.5,24,36.36,2,1
133,5,Powerplay Over,5,5,67,11.0,78.0,2,7.09,39.0,33.0,35,52.24,5,5
147,5,Death Over,5,5,39,6.0,36.0,3,6.0,12.0,12.0,11,28.21,1,1
147,5,Middle Over,6,6,87,14.0,78.0,5,5.57,15.6,16.8,34,39.08,6,1
147,5,Powerplay Over,7,7,63,10.0,48.0,3,4.8,16.0,20.0,38,60.32,6,1
162,5,Death Over,2,2,27,4.0,41.0,1,10.25,41.0,24.0,6,22.22,1,3
162,5,Middle Over,1,1,6,1.0,3.0,0,3.0,0.0,inf,3,50.0,0,0
162,5,Powerplay Over,2,2,18,3.0,22.0,1,7.33,22.0,18.0,9,50.0,4,0
171,5,Death Over,5,5,36,6.0,62.0,2,10.33,31.0,18.0,7,19.44,4,4
171,5,Middle Over,11,11,170,28.0,215.0,7,7.68,30.71,24.0,55,32.35,21,5
171,5,Powerplay Over,7,7,43,7.0,63.0,0,9.0,0.0,inf,16,37.21,8,2
177,5,Death Over,2,2,12,2.0,16.0,1,8.0,16.0,12.0,5,41.67,3,0
177,5,Middle Over,6,6,67,11.0,79.0,1,7.18,79.0,66.0,23,34.33,6,3
184,5,Death Over,3,3,18,3.0,33.0,0,11.0,0.0,inf,3,16.67,1,3
184,5,Middle Over,16,16,263,43.0,315.0,5,7.33,63.0,50.4,84,31.94,21,11
184,5,Powerplay Over,6,6,54,9.0,36.0,1,4.0,36.0,54.0,30,55.56,4,0
191,5,Death Over,8,8,52,8.0,66.0,8,8.25,8.25,6.0,16,30.77,5,2
191,5,Middle Over,14,14,228,38.0,278.0,8,7.32,34.75,26.12,66,28.95,21,9
191,5,Powerplay Over,1,1,6,1.0,6.0,0,6.0,0.0,inf,3,50.0,1,0
196,5,Death Over,9,9,86,14.0,141.0,6,10.07,23.5,14.0,21,24.42,10,7
196,5,Middle Over,10,10,91,15.0,102.0,4,6.8,25.5,22.5,26,28.57,9,2
196,5,Powerplay Over,13,13,114,19.0,159.0,1,8.37,159.0,114.0,52,45.61,24,5
201,5,Middle Over,2,2,20,3.0,27.0,0,9.0,0.0,inf,1,5.0,1,1
213,5,Middle Over,1,1,12,2.0,16.0,0,8.0,0.0,inf,5,41.67,3,0
213,5,Powerplay Over,1,1,12,2.0,17.0,0,8.5,0.0,inf,5,41.67,0,2
219,5,Death Over,2,2,12,2.0,19.0,0,9.5,0.0,inf,2,16.67,0,2
219,5,Middle Over,5,5,36,6.0,30.0,3,5.0,10.0,12.0,12,33.33,2,0
219,5,Powerplay Over,1,1,7,1.0,14.0,0,14.0,0.0,inf,0,0.0,1,1
220,5,Death Over,2,2,24,4.0,39.0,3,9.75,13.0,8.0,7,29.17,2,3
220,5,Middle Over,1,1,6,1.0,9.0,0,9.0,0.0,inf,0,0.0,1,0
220,5,Powerplay Over,2,2,19,3.0,24.0,0,8.0,0.0,inf,7,36.84,4,0
223,5,Death Over,5,5,57,9.0,59.0,3,6.56,19.67,18.0,17,29.82,3,0
223,5,Middle Over,3,3,18,3.0,21.0,0,7.0,0.0,inf,4,22.22,2,0
223,5,Powerplay Over,6,6,55,9.0,48.0,2,5.33,24.0,27.0,30,54.55,6,1
224,5,Death Over,1,1,4,0.0,18.0,0,inf,0.0,inf,0,0.0,0,3
224,5,Middle Over,2,2,38,6.0,50.0,0,8.33,0.0,inf,10,26.32,2,2
224,5,Powerplay Over,1,1,6,1.0,11.0,0,11.0,0.0,inf,3,50.0,1,1
227,5,Death Over,4,4,25,4.0,39.0,2,9.75,19.5,12.0,6,24.0,3,1
227,5,Middle Over,4,4,36,6.0,30.0,1,5.0,30.0,36.0,13,36.11,3,0
227,5,Powerplay Over,4,4,36,6.0,36.0,4,6.0,9.0,9.0,16,44.44,2,1
229,5,Middle Over,2,2,43,7.0,65.0,0,9.29,0.0,inf,8,18.6,3,3
238,5,Death Over,1,1,7,1.0,10.0,0,10.0,0.0,inf,1,14.29,0,0
238,5,Middle Over,11,11,150,25.0,187.0,3,7.48,62.33,48.0,39,26.0,11,6
238,5,Powerplay Over,8,8,68,11.0,69.0,1,6.27,69.0,66.0,36,52.94,6,3
239,5,Death Over,1,1,6,1.0,10.0,0,10.0,0.0,inf,0,0.0,1,0
239,5,Middle Over,2,2,12,2.0,16.0,0,8.0,0.0,inf,4,33.33,1,1
243,5,Death Over,11,11,97,16.0,133.0,7,8.31,19.0,13.43,28,28.87,14,2
243,5,Middle Over,6,6,45,7.0,27.0,3,3.86,9.0,14.0,23,51.11,1,0
243,5,Powerplay Over,12,12,147,24.0,125.0,8,5.21,15.62,18.0,87,59.18,20,0
246,5,Death Over,1,1,6,1.0,9.0,0,9.0,0.0,inf,1,16.67,1,0
246,5,Middle Over,7,7,79,13.0,96.0,2,7.38,48.0,39.0,20,25.32,4,5
252,5,Middle Over,6,6,87,14.0,121.0,6,8.64,20.17,14.0,29,33.33,7,7
252,5,Powerplay Over,2,2,20,3.0,27.0,0,9.0,0.0,inf,6,30.0,4,0
254,5,Middle Over,1,1,19,3.0,25.0,1,8.33,25.0,18.0,5,26.32,2,0
254,5,Powerplay Over,1,1,6,1.0,17.0,0,17.0,0.0,inf,0,0.0,2,1
258,5,Middle Over,1,1,13,2.0,25.0,0,12.5,0.0,inf,2,15.38,3,1
258,5,Powerplay Over,1,1,6,1.0,6.0,0,6.0,0.0,inf,3,50.0,1,0
260,5,Death Over,1,1,6,1.0,28.0,0,28.0,0.0,inf,0,0.0,2,3
260,5,Middle Over,2,2,12,2.0,21.0,0,10.5,0.0,inf,2,16.67,2,1
261,5,Death Over,14,14,148,24.0,186.0,12,7.75,15.5,12.0,40,27.03,16,4
261,5,Middle Over,6,6,36,6.0,55.0,2,9.17,27.5,18.0,7,19.44,3,3
261,5,Powerplay Over,16,16,205,34.0,212.0,11,6.24,19.27,18.0,107,52.2,30,2
263,5,Middle Over,1,1,6,1.0,12.0,0,12.0,0.0,inf,0,0.0,0,1
263,5,Powerplay Over,1,1,6,1.0,12.0,0,12.0,0.0,inf,2,33.33,1,1
264,5,Death Over,9,9,65,10.0,76.0,6,7.6,12.67,10.5,18,27.69,4,1
264,5,Middle Over,14,14,185,30.0,186.0,5,6.2,37.2,36.4,57,30.81,8,5
264,5,Powerplay Over,15,15,152,25.0,169.0,3,6.76,56.33,50.0,66,43.42,13,7
268,5,Powerplay Over,1,1,12,2.0,11.0,0,5.5,0.0,inf,5,41.67,1,0
269,5,Middle Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,1,16.67,2,1
285,5,Middle Over,4,4,42,7.0,45.0,1,6.43,45.0,42.0,18,42.86,0,4
285,5,Powerplay Over,4,4,42,7.0,41.0,4,5.86,10.25,10.5,21,50.0,3,2
295,5,Death Over,2,2,12,2.0,19.0,1,9.5,19.0,12.0,4,33.33,2,1
295,5,Middle Over,15,15,193,32.0,269.0,8,8.41,33.62,24.0,51,26.42,18,11
295,5,Powerplay Over,4,4,43,7.0,48.0,0,6.86,0.0,inf,21,48.84,7,1
313,5,Middle Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,0,0.0,0,2
315,5,Death Over,4,4,34,5.0,40.0,4,8.0,10.0,8.0,12,35.29,5,0
315,5,Middle Over,7,7,101,16.0,137.0,3,8.56,45.67,32.0,27,26.73,12,4
315,5,Powerplay Over,1,1,6,1.0,14.0,0,14.0,0.0,inf,1,16.67,1,1
317,5,Death Over,1,1,6,1.0,9.0,0,9.0,0.0,inf,0,0.0,1,0
317,5,Middle Over,9,9,74,12.0,96.0,5,8.0,19.2,14.4,23,31.08,12,1
317,5,Powerplay Over,2,2,12,2.0,16.0,1,8.0,16.0,12.0,2,16.67,0,1
320,5,Death Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,1,16.67,2,1
320,5,Powerplay Over,1,1,13,2.0,17.0,0,8.5,0.0,inf,4,30.77,3,0
322,5,Death Over,5,5,35,5.0,53.0,2,10.6,26.5,15.0,8,22.86,2,3
322,5,Middle Over,9,9,115,19.0,117.0,6,6.16,19.5,19.0,47,40.87,3,6
322,5,Powerplay Over,5,5,36,6.0,50.0,1,8.33,50.0,36.0,11,30.56,3,3
326,5,Death Over,9,9,68,11.0,95.0,8,8.64,11.88,8.25,18,26.47,3,6
326,5,Middle Over,16,16,255,42.0,294.0,5,7.0,58.8,50.6,64,25.1,18,7
329,5,Death Over,5,5,46,7.0,56.0,3,8.0,18.67,14.0,14,30.43,5,2
329,5,Middle Over,1,1,12,2.0,12.0,1,6.0,12.0,12.0,6,50.0,2,0
329,5,Powerplay Over,7,7,86,14.0,93.0,2,6.64,46.5,42.0,42,48.84,16,0
337,5,Death Over,3,3,19,3.0,39.0,0,13.0,0.0,inf,3,15.79,6,1
337,5,Middle Over,4,4,54,9.0,97.0,1,10.78,97.0,54.0,11,20.37,14,2
337,5,Powerplay Over,3,3,25,4.0,25.0,0,6.25,0.0,inf,14,56.0,4,0
343,5,Death Over,3,3,30,5.0,30.0,2,6.0,15.0,15.0,9,30.0,2,0
343,5,Middle Over,1,1,6,1.0,8.0,0,8.0,0.0,inf,1,16.67,1,0
343,5,Powerplay Over,4,4,52,8.0,56.0,2,7.0,28.0,24.0,28,53.85,9,0
358,5,Middle Over,1,1,18,3.0,13.0,1,4.33,13.0,18.0,8,44.44,0,0
358,5,Powerplay Over,2,2,18,3.0,25.0,0,8.33,0.0,inf,6,33.33,4,0
359,5,Death Over,14,14,143,23.0,245.0,11,10.65,22.27,12.45,33,23.08,14,16
359,5,Middle Over,5,5,36,6.0,51.0,2,8.5,25.5,18.0,14,38.89,6,2
359,5,Powerplay Over,14,14,167,27.0,184.0,6,6.81,30.67,27.0,76,45.51,24,2
376,5,Death Over,1,1,6,1.0,10.0,2,10.0,5.0,3.0,2,33.33,2,0
376,5,Middle Over,1,1,13,2.0,15.0,1,7.5,15.0,12.0,4,30.77,0,1
376,5,Powerplay Over,1,1,6,1.0,7.0,0,7.0,0.0,inf,4,66.67,0,1
379,5,Middle Over,1,1,7,1.0,10.0,0,10.0,0.0,inf,1,14.29,1,0
387,5,Death Over,3,3,19,3.0,49.0,0,16.33,0.0,inf,4,21.05,3,4
387,5,Middle Over,6,6,70,11.0,68.0,3,6.18,22.67,22.0,24,34.29,4,2
387,5,Powerplay Over,5,5,62,10.0,90.0,0,9.0,0.0,inf,30,48.39,9,6
393,5,Death Over,1,1,6,1.0,9.0,0,9.0,0.0,inf,1,16.67,1,0
393,5,Middle Over,5,5,60,10.0,58.0,2,5.8,29.0,30.0,21,35.0,3,2
396,5,Death Over,8,8,57,9.0,107.0,2,11.89,53.5,27.0,15,26.32,11,5
396,5,Middle Over,8,8,67,11.0,76.0,2,6.91,38.0,33.0,24,35.82,8,1
396,5,Powerplay Over,6,6,68,11.0,88.0,4,8.0,22.0,16.5,34,50.0,13,2
401,5,Death Over,13,13,131,21.0,184.0,7,8.76,26.29,17.71,35,26.72,16,6
401,5,Middle Over,17,17,214,35.0,240.0,8,6.86,30.0,25.5,71,33.18,20,6
401,5,Powerplay Over,3,3,18,3.0,38.0,0,12.67,0.0,inf,4,22.22,6,1
402,5,Death Over,3,3,13,2.0,26.0,0,13.0,0.0,inf,3,23.08,0,3
402,5,Middle Over,7,7,68,11.0,91.0,1,8.27,91.0,66.0,23,33.82,3,6
402,5,Powerplay Over,7,7,66,11.0,48.0,3,4.36,16.0,22.0,36,54.55,5,0
405,5,Death Over,9,9,81,13.0,121.0,3,9.31,40.33,26.0,24,29.63,10,5
405,5,Middle Over,3,3,18,3.0,13.0,2,4.33,6.5,9.0,8,44.44,1,0
405,5,Powerplay Over,10,10,135,22.0,165.0,2,7.5,82.5,66.0,67,49.63,19,7
413,5,Middle Over,1,1,12,2.0,24.0,0,12.0,0.0,inf,0,0.0,2,1
413,5,Powerplay Over,1,1,6,1.0,8.0,0,8.0,0.0,inf,3,50.0,1,0
419,5,Middle Over,4,4,31,5.0,53.0,0,10.6,0.0,inf,6,19.35,6,2
419,5,Powerplay Over,2,2,13,2.0,24.0,0,12.0,0.0,inf,3,23.08,3,1
421,5,Death Over,3,3,22,3.0,49.0,0,16.33,0.0,inf,3,13.64,1,5
421,5,Middle Over,3,3,26,4.0,47.0,1,11.75,47.0,24.0,5,19.23,4,2
421,5,Powerplay Over,2,2,26,4.0,40.0,0,10.0,0.0,inf,10,38.46,4,2
438,5,Death Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,0,0.0,0,2
447,5,Death Over,2,2,12,2.0,32.0,0,16.0,0.0,inf,1,8.33,2,3
447,5,Middle Over,4,4,49,8.0,63.0,2,7.88,31.5,24.0,9,18.37,5,1
453,5,Death Over,7,7,50,8.0,86.0,4,10.75,21.5,12.0,9,18.0,5,5
453,5,Middle Over,10,10,183,30.0,159.0,11,5.3,14.45,16.36,68,37.16,7,3
453,5,Powerplay Over,2,2,12,2.0,15.0,0,7.5,0.0,inf,5,41.67,1,1
455,5,Death Over,8,8,76,12.0,123.0,8,10.25,15.38,9.12,18,23.68,5,8
455,5,Middle Over,9,9,87,14.0,94.0,3,6.71,31.33,28.0,35,40.23,7,2
455,5,Powerplay Over,1,1,6,1.0,20.0,0,20.0,0.0,inf,2,33.33,2,2
459,5,Death Over,15,15,158,26.0,183.0,18,7.04,10.17,8.72,56,35.44,6,9
459,5,Middle Over,13,13,102,17.0,69.0,4,4.06,17.25,25.5,53,51.96,4,0
459,5,Powerplay Over,14,14,97,16.0,72.0,2,4.5,36.0,48.0,55,56.7,7,1
465,5,Death Over,1,1,6,1.0,1.0,1,1.0,1.0,6.0,5,83.33,0,0
465,5,Middle Over,3,3,43,7.0,45.0,3,6.43,15.0,14.0,9,20.93,2,1
465,5,Powerplay Over,2,2,12,2.0,15.0,1,7.5,15.0,12.0,4,33.33,2,0
469,5,Death Over,5,5,36,6.0,63.0,0,10.5,0.0,inf,7,19.44,6,3
469,5,Middle Over,14,14,178,29.0,220.0,5,7.59,44.0,34.8,61,34.27,18,8
469,5,Powerplay Over,15,15,152,25.0,182.0,3,7.28,60.67,50.0,77,50.66,32,3
470,5,Death Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,1,16.67,0,2
475,5,Death Over,2,2,18,3.0,39.0,2,13.0,19.5,9.0,5,27.78,3,3
475,5,Middle Over,2,2,18,3.0,21.0,1,7.0,21.0,18.0,10,55.56,1,2
475,5,Powerplay Over,2,2,12,2.0,10.0,0,5.0,0.0,inf,6,50.0,1,0
496,5,Death Over,6,6,47,7.0,72.0,5,10.29,14.4,9.2,13,27.66,4,5
496,5,Middle Over,7,7,62,10.0,78.0,1,7.8,78.0,60.0,19,30.65,8,1
496,5,Powerplay Over,8,8,67,11.0,66.0,2,6.0,33.0,33.0,34,50.75,7,2
509,5,Middle Over,2,2,12,2.0,21.0,1,10.5,21.0,12.0,2,16.67,2,1
513,5,Death Over,1,1,2,0.0,5.0,0,inf,0.0,inf,0,0.0,1,0
516,5,Death Over,5,5,44,7.0,66.0,1,9.43,66.0,42.0,10,22.73,4,3
516,5,Middle Over,14,14,245,40.0,311.0,12,7.78,25.92,20.0,79,32.24,14,16
519,5,Death Over,2,2,12,2.0,33.0,1,16.5,33.0,11.0,1,8.33,4,2
519,5,Middle Over,4,4,51,8.0,55.0,2,6.88,27.5,24.0,13,25.49,4,1
519,5,Powerplay Over,2,2,13,2.0,21.0,0,10.5,0.0,inf,4,30.77,4,0
526,5,Death Over,10,10,84,14.0,151.0,5,10.79,30.2,16.4,20,23.81,9,10
526,5,Middle Over,7,7,48,8.0,36.0,2,4.5,18.0,24.0,23,47.92,3,0
526,5,Powerplay Over,12,12,156,26.0,180.0,8,6.92,22.5,18.75,80,51.28,18,9
527,5,Death Over,6,6,41,6.0,53.0,5,8.83,10.6,7.8,15,36.59,3,3
527,5,Middle Over,9,9,92,15.0,98.0,4,6.53,24.5,22.5,31,33.7,8,2
527,5,Powerplay Over,14,14,182,30.0,234.0,4,7.8,58.5,42.0,72,39.56,33,4
529,5,Death Over,11,11,77,12.0,114.0,4,9.5,28.5,18.0,16,20.78,11,3
529,5,Middle Over,8,8,50,8.0,50.0,1,6.25,50.0,48.0,21,42.0,3,2
529,5,Powerplay Over,16,16,268,44.0,270.0,4,6.14,67.5,64.5,131,48.88,33,4
535,5,Death Over,6,6,70,11.0,95.0,6,8.64,15.83,11.0,17,24.29,6,4
535,5,Middle Over,6,6,42,7.0,47.0,2,6.71,23.5,21.0,16,38.1,3,2
535,5,Powerplay Over,6,6,37,6.0,32.0,2,5.33,16.0,18.0,19,51.35,3,1
547,5,Middle Over,1,1,13,2.0,35.0,0,17.5,0.0,inf,0,0.0,2,3
547,5,Powerplay Over,1,1,6,1.0,12.0,0,12.0,0.0,inf,0,0.0,2,0
559,5,Death Over,1,1,6,1.0,3.0,0,3.0,0.0,inf,3,50.0,0,0
559,5,Middle Over,3,3,48,8.0,51.0,1,6.38,51.0,48.0,19,39.58,2,2
559,5,Powerplay Over,1,1,7,1.0,6.0,1,6.0,6.0,6.0,4,57.14,1,0
563,5,Powerplay Over,1,1,13,2.0,17.0,0,8.5,0.0,inf,5,38.46,1,1
568,5,Middle Over,3,3,19,3.0,29.0,2,9.67,14.5,9.0,7,36.84,2,2
568,5,Powerplay Over,3,3,18,3.0,26.0,1,8.67,26.0,18.0,5,27.78,5,0
573,5,Death Over,9,9,54,9.0,73.0,5,8.11,14.6,10.8,22,40.74,6,4
573,5,Middle Over,16,16,274,45.0,328.0,10,7.29,32.8,27.0,95,34.67,17,15
573,5,Powerplay Over,3,3,18,3.0,18.0,1,6.0,18.0,18.0,7,38.89,2,0
576,5,Death Over,8,8,74,12.0,91.0,8,7.58,11.38,9.0,23,31.08,8,3
